aggregate_normalized_mse,pilot_resource_overlap_ratio,sample_id
0.8342654444277287,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=5
0.9060710072517395,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=5
0.8219145722687244,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=5
0.8281094171106815,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=6
0.8219790942966938,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=6
0.8588774614036083,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=6
0.8370322249829769,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=7
0.7844341769814491,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=7
0.8608204051852226,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=7
0.7586655989289284,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=8
0.7876250930130482,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=8
0.8291230984032154,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=8
0.7388756219297647,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=9
0.78378676623106,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=9
0.8158239163458347,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=9
0.7481310293078423,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=10
0.829649779945612,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=10
0.8179689608514309,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=10
0.8252424709498882,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=11
0.8053834959864616,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=11
0.8145662844181061,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=11
0.8276681341230869,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=12
0.8038039095699787,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=12
0.809340562671423,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=12
0.7966222278773785,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=13
0.7841157503426075,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=13
0.8712154924869537,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=13
0.8158469349145889,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=14
0.7883668579161167,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=14
0.823251374065876,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=14
0.8086626157164574,0.5,seen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=15
0.7790019288659096,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=15
0.8536295145750046,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=-5:f=0.5:r=15
0.7920231185853481,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=0
0.802502416074276,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=0
0.8221046552062035,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=0
0.7448089960962534,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=1
0.8203010447323322,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=1
0.8092307709157467,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=1
0.7490521296858788,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=2
0.8020748384296894,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=2
0.8112025074660778,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=2
0.7721345126628876,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=3
0.7926800288259983,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=3
0.8107653521001339,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=3
0.8785450458526611,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=4
0.7903227917850018,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=4
0.782241053879261,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=4
0.8256508111953735,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=5
0.8227370195090771,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=5
0.8197656124830246,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=5
0.8480495288968086,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=6
0.7568941153585911,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=6
0.8444044068455696,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=6
0.7915530651807785,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=7
0.7627779841423035,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=7
0.8669508248567581,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=7
0.8073498420417309,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=8
0.8574799634516239,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=8
0.7974802367389202,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=8
0.7728962861001492,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=9
0.8290714211761951,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=9
0.8216492384672165,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=9
0.7512235380709171,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=10
0.8287327438592911,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=10
0.8286968469619751,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=10
0.8134897574782372,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=11
0.8222994729876518,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=11
0.8202832937240601,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=11
0.8526074141263962,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=12
0.771519647911191,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=12
0.8284613974392414,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=12
0.8569320812821388,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=13
0.8295990712940693,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=13
0.8264368772506714,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=13
0.8187520503997803,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=14
0.8140711449086666,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=14
0.8476576767861843,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=14
0.8116311579942703,0.125,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=15
0.8061110973358154,0.125,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=15
0.8011007942259312,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.125:r=15
0.7995774410665035,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=0
0.8172926679253578,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=0
0.8085445091128349,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=0
0.7547067329287529,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=1
0.8325616456568241,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=1
0.8200899884104729,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=1
0.7596259769052267,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=2
0.8135176189243793,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=2
0.8081970065832138,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=2
0.7850129418075085,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=3
0.8123629428446293,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=3
0.8156163170933723,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=3
0.8844222649931908,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=4
0.8046545423567295,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=4
0.7943367585539818,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=4
0.8161691948771477,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=5
0.8326581157743931,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=5
0.819394625723362,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=5
0.8492503464221954,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=6
0.760077141225338,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=6
0.8441870026290417,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=6
0.8137295134365559,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=7
0.7710235863924026,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=7
0.8436061963438988,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=7
0.8201326392591,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=8
0.812147494405508,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=8
0.8014346957206726,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=8
0.783240333199501,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=9
0.8091651871800423,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=9
0.8400269784033298,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=9
0.7319368477910757,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.7972324825823307,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.8498261719942093,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.8253897204995155,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.8110578581690788,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.8175622224807739,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.8261941522359848,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.7758946791291237,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.8381737284362316,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.8434541784226894,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.8499763309955597,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.8258455283939838,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.840685524046421,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.8172546476125717,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.8824179098010063,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.8198853209614754,0.25,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.8150234818458557,0.25,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.8195674270391464,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.8249697871506214,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.828722458332777,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.8204818069934845,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.7709351889789104,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.845361802726984,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.8181014955043793,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.7943165693432093,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.8335334286093712,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.8252849169075489,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.7848471663892269,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.8151853978633881,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.8384558260440826,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.8935364931821823,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.8164694383740425,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.8245009034872055,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.8302959389984608,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.8409661091864109,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.8346478119492531,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.899614155292511,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.7746699526906013,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.859366875141859,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.8142419420182705,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.8128557614982128,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.8889261037111282,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.829978171736002,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.8227665945887566,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.8103837892413139,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.8092143628746271,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.8587198592722416,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.8473391868174076,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.762151999399066,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.8658727928996086,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.8506381250917912,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.8356635607779026,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.8614375330507755,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.8332057222723961,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.8579953461885452,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.7702132184058428,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.8815269991755486,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.8545210883021355,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.8507316373288631,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.8288604840636253,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.8623207658529282,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.8086526840925217,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.8978561051189899,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.8324645943939686,0.5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.8323806896805763,0.5,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.8338365331292152,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.7387893386185169,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.7689450457692146,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.7525420635938644,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.707030177116394,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.7788383811712265,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.7742807306349277,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.7282870449125767,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.7607761397957802,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.7885279133915901,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.755422793328762,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.8025993779301643,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.7812376096844673,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.786628533154726,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.7547915037721395,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.7860478833317757,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.7829837761819363,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.7853251472115517,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.7750900164246559,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.7606032155454159,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.7628678493201733,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.7804992944002151,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.7893698588013649,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.7500986196100712,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.8027637824416161,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.7356454581022263,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.7827211879193783,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.7483648657798767,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.7281563971191645,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.7629277594387531,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.807534147053957,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.6873717457056046,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.7265782132744789,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.738278578966856,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.7647585272789001,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.7623555548489094,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.7576282285153866,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.7773210518062115,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.7805377095937729,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.7745786532759666,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.7800466641783714,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.7728140689432621,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.7729122079908848,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.8060652390122414,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.7415727823972702,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.777128092944622,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.774666178971529,0.125,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.7499976046383381,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.7969019636511803,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.7652980573475361,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.7737534865736961,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.7361641898751259,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.7058232333511114,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
0.7751222215592861,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
0.7690903320908546,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
0.7311532869935036,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=2
0.757562942802906,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=2
0.7890874221920967,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=2
0.7456690184772015,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=3
0.7755441293120384,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=3
0.7859669886529446,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=3
0.7888966351747513,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=4
0.7532166317105293,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=4
0.7879528850317001,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=4
0.7787830196321011,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=5
0.7998395524919033,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=5
0.7855963595211506,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=5
0.7657573856413364,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=6
0.7688974663615227,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=6
0.7832173891365528,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=6
0.7952714003622532,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=7
0.7391274645924568,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=7
0.8011009357869625,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=7
0.7361041940748692,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=8
0.7897849828004837,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=8
0.7425312399864197,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=8
0.7212841175496578,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=9
0.7642200700938702,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=9
0.8117072582244873,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=9
0.6906504165381193,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=10
0.7366138733923435,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=10
0.7423059456050396,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=10
0.7491655237972736,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=11
0.7732848450541496,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=11
