aggregate_cosine_similarity_mean,aggregate_cosine_similarity_std,aggregate_cosine_similarity_worst_decile,aggregate_cosine_similarity_worst_sample,aggregate_normalized_mse_mean,aggregate_normalized_mse_std,aggregate_normalized_mse_worst_decile,aggregate_normalized_mse_worst_sample,aggregate_optimal_scalar_rescaled_normalized_loss_mean,aggregate_optimal_scalar_rescaled_normalized_loss_std,aggregate_optimal_scalar_rescaled_normalized_loss_worst_decile,aggregate_optimal_scalar_rescaled_normalized_loss_worst_sample,aggregate_pearson_correlation_mean,aggregate_pearson_correlation_std,aggregate_pearson_correlation_worst_decile,aggregate_pearson_correlation_worst_sample,aggregate_power_ratio_mean,aggregate_power_ratio_std,aggregate_power_ratio_worst_decile,aggregate_power_ratio_worst_sample,aggregate_raw_mse_mean,aggregate_raw_mse_std,aggregate_raw_mse_worst_decile,aggregate_raw_mse_worst_sample,aggregate_relative_improvement_over_zero_mean,aggregate_relative_improvement_over_zero_std,aggregate_relative_improvement_over_zero_worst_decile,aggregate_relative_improvement_over_zero_worst_sample,csi_nmse_mean,csi_nmse_std,csi_nmse_worst_decile,csi_nmse_worst_sample,group,jsr_db,layer7_relative_improvement_over_zero_mean,layer7_relative_improvement_over_zero_std,layer7_relative_improvement_over_zero_worst_decile,layer7_relative_improvement_over_zero_worst_sample,layers1_to_7_relative_improvement_over_zero_mean,layers1_to_7_relative_improvement_over_zero_std,layers1_to_7_relative_improvement_over_zero_worst_decile,layers1_to_7_relative_improvement_over_zero_worst_sample,layers6_to_7_relative_improvement_over_zero_mean,layers6_to_7_relative_improvement_over_zero_std,layers6_to_7_relative_improvement_over_zero_worst_decile,layers6_to_7_relative_improvement_over_zero_worst_sample,maximum_equalizer_gain_mean,maximum_equalizer_gain_std,maximum_equalizer_gain_worst_decile,maximum_equalizer_gain_worst_sample,pilot_evm_mean,pilot_evm_std,pilot_evm_worst_decile,pilot_evm_worst_sample,post_equalization_sinr_db_mean,post_equalization_sinr_db_std,post_equalization_sinr_db_worst_decile,post_equalization_sinr_db_worst_sample,realization_count,snr_db
0.3699948805151507,0.0580045955463829,0.2919336664490402,0.25308350939303637,0.8361337321111932,0.04383153310930364,0.8986501544713974,0.9128521680831909,0.8335136934183538,0.04359371257921149,0.895291842520237,0.9087423160672188,0.3699761757161468,0.05800700941931321,0.2919220239855349,0.2530735516920686,0.16825690014229622,0.037357465218010186,0.11773718381300569,0.10016481415368617,1.472597916610539,0.36614226194029464,1.9194708205759525,2.0259177684783936,0.16386626788880676,0.04383153310930364,0.1013498455286026,0.08714783191680908,0.058644305798225105,0.05370146867546208,0.11109460517764091,0.22972190380096436,seen_utterance_unseen_channel,-7.5,0.09441321343183517,0.07843682917961918,0.01550912857055664,-0.004018545150756836,0.110878622425454,0.03563565191419667,0.06580879432814463,0.04812532663345337,0.08322565071284771,0.04760015324752261,0.029516905546188354,0.0011827647686004639,12.069510035216808,14.900304416940184,33.61388397216797,54.33131790161133,1.0254158712923527,0.2659302314029426,1.4066879749298096,1.5653252601623535,-5.333962661214173,4.1820028494864605,-9.98066234588623,-12.588930130004883,16,0.0
0.31732259469572455,0.04015700577491559,0.2721616877242923,0.23110339976847172,0.8758151161018759,0.028068654729143723,0.9000407755374908,0.9450916200876236,0.8728011078201234,0.026396366711242784,0.8946593701839447,0.9368463233113289,0.3173133105156012,0.04015628138020782,0.2721522022038698,0.2310963636264205,0.14189918935880996,0.020912889002427718,0.11582594201900065,0.1061290327925235,1.7360032384749502,0.18949292835617362,1.974580530077219,2.204410135746002,0.1241848838981241,0.028068654729143723,0.09995922446250916,0.054908379912376404,0.07029891316778958,0.04370250183551714,0.1281057745218277,0.16087329387664795,unseen_speaker_unseen_utterance_unseen_channel,-7.5,0.05495687946677208,0.02850716104170632,0.008987069129943848,0.002538919448852539,0.07806368810789925,0.02227504054369494,0.0533026499407632,0.034361226218087335,0.0544668585062027,0.018448879698458955,0.030435889959335327,0.01627323031425476,8.300037950277328,7.7162296819327905,13.141750812530518,34.419559478759766,1.0641067288815975,0.1955462441580551,1.2838678359985352,1.5132248401641846,-6.477694399654865,3.0686236840566634,-10.062870502471924,-13.88950252532959,16,0.0
0.3128233040915802,0.03237020130730494,0.2703395653516054,0.2616723822429776,0.8726903656497598,0.02544875268626098,0.9031749479472637,0.9223078265786171,0.8698318665847182,0.025368664889542862,0.9015264958143234,0.9185480698943138,0.3127988207852468,0.0323742237420874,0.2703108685091138,0.2616514014080167,0.13739029818680137,0.023786416619180448,0.11016922385897487,0.09947093529626727,1.6164320250973105,0.16226858779668554,1.83476828224957,1.9665507599711418,0.12730963435024023,0.02544875268626098,0.09682505205273628,0.0776921734213829,0.092991019890178,0.038780063858251945,0.13699691742658615,0.15828584134578705,same_speaker_unseen_utterance_unseen_channel,-5.0,0.043902937322854996,0.04213850918996563,-0.0024527311325073242,-0.004969954490661621,0.07725284142153603,0.024702521896731902,0.047638228961399624,0.03717166185379028,0.054771482944488525,0.034069856333335466,0.014174997806549072,0.005186319351196289,17.923890754580498,25.142843860927872,32.26272106170654,109.12156677246094,1.281929425895214,0.22381281057617022,1.5197315216064453,1.7591489553451538,-7.986616864800453,3.130006745489035,-11.936017036437988,-15.650874137878418,16,0.0
0.32508936534577515,0.06234092497317443,0.2527287071570754,0.2032545676920563,0.8613443425856531,0.04438864275778319,0.9065855257213116,0.9465556666254997,0.8579444735078141,0.043494363780247305,0.904578797519207,0.9389932379126549,0.32507472817087546,0.062348687754018445,0.2527243448421359,0.20321875903755426,0.14191850674978923,0.03512743787543019,0.1036632809555158,0.07651172392070293,1.5082227538805455,0.3517227727554395,1.948777224868536,2.1311612725257874,0.13865565741434693,0.04438864275778319,0.09341447427868843,0.053444333374500275,0.08357355045154691,0.05172379733584107,0.15632451325654984,0.20865589380264282,seen_utterance_unseen_channel,-5.0,0.05297771468758583,0.0534906665581344,0.014743775129318237,-0.001180410385131836,0.08294299457754407,0.03538782406967547,0.03888942088399615,0.028554839747292653,0.05114979110658169,0.0348932093518719,0.017821520566940308,0.011699944734573364,12.538559436798096,13.806188452966268,28.23294734954834,53.51029968261719,1.277170442044735,0.4722520745624674,1.7786701321601868,2.7450685501098633,-7.183413282036781,4.1039846479594,-11.07679033279419,-17.07642364501953,16,0.0
0.2794455156345066,0.039864481706262556,0.22669984168896917,0.20401107077486813,0.8900272327009588,0.020830061203166553,0.9121108725667,0.9277213141322136,0.8850383427925408,0.019357715719360853,0.9006595518440008,0.9200834184885025,0.2794319224149149,0.03986764168885707,0.2266844862169819,0.20399934751912951,0.1252248405944556,0.019908007183567875,0.10086744010914117,0.09436548454687,1.7202343551907688,0.14128619268115455,1.8520992696285248,2.105549283325672,0.10997276729904115,0.020830061203166553,0.08788912743330002,0.07227868586778641,0.0943126562051475,0.06808166862035164,0.1775386705994606,0.2882843315601349,unseen_speaker_unseen_utterance_unseen_channel,-5.0,0.03197745233774185,0.037369958600664076,-0.0023974478244781494,-0.035552144050598145,0.05938502933297839,0.026104247943068145,0.020501255989074707,0.014509252139500209,0.037890397012233734,0.028218436650800087,0.007878884673118591,0.0070972740650177,14.168612226843834,11.636023670268644,31.982792854309082,45.447750091552734,1.338555172085762,0.36832184950314595,1.8916540145874023,2.071014881134033,-8.806333124637604,3.0567996920375275,-13.066571712493896,-14.739883422851562,16,0.0
0.31548033549916,0.04626186957125899,0.2451415320392698,0.2333966176956892,0.8711614240892231,0.03147956850686248,0.9121552594006062,0.9337474033236504,0.8670406697783619,0.029204418462730117,0.9038319028913975,0.9278389364480972,0.31545705036842264,0.04626794512047934,0.24507454270496964,0.23339172825217247,0.14695340694743209,0.027768323134067935,0.11320597107987851,0.104789930395782,1.6148753266315907,0.2141174140159469,1.967961322516203,1.982186809182167,0.12883857591077685,0.03147956850686248,0.08784474059939384,0.06625259667634964,0.10960347694344819,0.09305607561145542,0.23667070269584656,0.36018887162208557,same_speaker_unseen_utterance_unseen_channel,-2.5,0.039213187992572784,0.03195368287658046,0.0033273696899414062,-0.003191232681274414,0.07900397426315717,0.034236786875068974,0.0361392114843641,0.014242231845855713,0.04198923148214817,0.026730951354901427,0.009565338492393494,-0.002801239490509033,12.018552795052528,14.332343553925828,29.254905700683594,53.59574890136719,1.363568164408207,0.36867770576875647,1.8423478603363037,2.172290325164795,-7.225510776042938,2.753110673466746,-10.136473655700684,-12.807090759277344,16,0.0
0.3259078414121177,0.06420692980691078,0.260344285517931,0.22525454126298428,0.8624702733941376,0.04608447187423142,0.9063066579401493,0.9304726123809814,0.8582459141034633,0.04584019374126829,0.9025344550609589,0.9250895082950592,0.32589263361296616,0.06420608234253292,0.2603021909017116,0.22526749782264233,0.14482495083939284,0.038571516124704865,0.11057012260425836,0.10275406995788217,1.5507284614723176,0.3326896725353162,1.8637328632175922,1.9126585572957993,0.13752972660586238,0.04608447187423142,0.09369334205985069,0.06952738761901855,0.09360331163043156,0.07755202995554004,0.12376286461949348,0.35885313153266907,seen_utterance_unseen_channel,-2.5,0.04721961170434952,0.04274963147054303,0.0009591579437255859,-0.005835056304931641,0.08581378949540001,0.04228472665206923,0.04461982420512608,0.025370419025421143,0.051077935844659805,0.035102947970938374,0.015975341200828552,-0.009954094886779785,8.739507988095284,4.700798618965273,15.403979301452637,17.185192108154297,1.2306053154170513,0.28989936610923456,1.517311692237854,1.6591297388076782,-7.064510136842728,3.216305162544853,-9.498011589050293,-10.254988670349121,16,0.0
0.29786885014618747,0.039958749822056945,0.25794999953359365,0.24041813984513283,0.8827056207228452,0.02458282648948382,0.9030359201133251,0.9320097342133522,0.8799250000156462,0.024044840512713078,0.899813424795866,0.9305032044649124,0.297861791041214,0.03996513739084958,0.2579386429861188,0.2403639778494835,0.1295290329726413,0.018147236212645263,0.11576265655457973,0.08444850845262408,1.7048676377162337,0.15526286088815594,1.9183263424783945,2.120965354144573,0.1172943792771548,0.02458282648948382,0.09696407988667488,0.0679902657866478,0.08723202697001398,0.04123745031355053,0.14986514300107956,0.16054339706897736,unseen_speaker_unseen_utterance_unseen_channel,-2.5,0.02716740593314171,0.025964640078507305,-0.0020962953567504883,-0.011528968811035156,0.06616135952728135,0.02325181856423998,0.04065142359052386,0.03665964092527117,0.03205002285540104,0.02265144749140119,0.0069986432790756226,-0.000383913516998291,21.56130848824978,29.113204021019634,48.122029304504395,116.63302612304688,1.293303083628416,0.2154849092121904,1.5537849068641663,1.6528589725494385,-8.055037051439285,3.9726544433568756,-11.474805355072021,-18.673479080200195,16,0.0
0.2898002744623227,0.05626980887892351,0.2146920587401837,0.16995995375327766,0.8823480985593051,0.03653728747248126,0.9362059868872166,0.9449663981795311,0.8786557847633958,0.0347542435544817,0.9299419596791267,0.9331683441996574,0.2897782047293731,0.056265737404717936,0.2146512360777706,0.16998395894188434,0.12850168786826544,0.03645285808113215,0.07983135455287993,0.07723723538219929,1.6191164741758257,0.2504550064926359,1.9394150376319885,2.02996027469635,0.11765190144069493,0.03653728747248126,0.06379401311278343,0.0550336018204689,0.14289061026647687,0.1306385386293909,0.3470192179083824,0.4687032401561737,same_speaker_unseen_utterance_unseen_channel,0.0,0.03462628275156021,0.03365856108261412,-0.006473660469055176,-0.011522173881530762,0.06618283742240497,0.03117055988519541,0.02564219491822379,0.0009393351418631417,0.03066760115325451,0.02293134013702342,0.002578362822532654,-0.004161536693572998,11.738088846206665,7.667349282366804,23.62979507446289,28.397300720214844,1.7284811921417713,0.5584904229811033,2.296368718147278,3.3333444595336914,-9.446999043226242,3.5884866911205027,-13.756471633911133,-15.434721946716309,16,0.0
0.3186390913615469,0.05194955909031998,0.2592638749629259,0.2547669839113951,0.869791709119454,0.04043025641191572,0.9145904369652271,0.9154068157076836,0.8663885905407369,0.04099198842568449,0.9119674041867256,0.913524828851223,0.31862062818254344,0.05194589811098061,0.25922091770917177,0.2547201691195369,0.13635242452437524,0.03877247142008355,0.09481211472302675,0.08530640881508589,1.5792390541173518,0.38814569539559607,1.9654103815555573,1.9957920536398888,0.13020829088054597,0.04043025641191572,0.08540956303477287,0.08459318429231644,0.08515463513322175,0.04370151718588083,0.13977853953838348,0.15480424463748932,seen_utterance_unseen_channel,0.0,0.07498415559530258,0.0690836757928022,0.011904776096343994,0.0008472204208374023,0.07854835582630974,0.0302174080361864,0.052056729793548584,0.04519871303013393,0.06096201576292515,0.04429144077338799,0.00743710994720459,0.005011498928070068,9.258562617003918,6.695540277298105,19.756550788879395,25.821496963500977,1.3516370132565498,0.3310621118516359,1.7566616535186768,2.1812520027160645,-7.9247694462537766,2.70232392681495,-10.973284244537354,-12.281749725341797,16,0.0
