layer,raw_mse,normalized_mse,target_power,reconstruction_power,power_ratio,cosine_similarity,pearson_correlation
0,1.7154299020767212,0.13368627429008484,12.831757545471191,7.870922088623047,0.6133939027786255,0.9446614384651184,0.9446383714675903
1,0.054670944809913635,0.02236338146030903,2.4446635246276855,2.376460075378418,0.972101092338562,0.9887590408325195,0.9887589812278748
2,0.018259253352880478,0.011984788812696934,1.5235357284545898,1.5463204383850098,1.0149551630020142,0.9940793514251709,0.9940793514251709
3,0.011018152348697186,0.0096341697499156,1.1436535120010376,1.1673552989959717,1.0207246541976929,0.9952846169471741,0.9952844977378845
4,0.006795499008148909,0.00746439304202795,0.910388708114624,0.9331721067428589,1.0250259637832642,0.9963898658752441,0.9963899254798889
5,0.0037250842433422804,0.00528251938521862,0.7051718831062317,0.7238192558288574,1.0264437198638916,0.997478187084198,0.9974780678749084
6,0.003130368422716856,0.004836954176425934,0.6471776366233826,0.663354754447937,1.0249963998794556,0.9976872801780701,0.997687578201294
7,0.00178925646468997,0.0034888905938714743,0.5128439664840698,0.5261296033859253,1.0259058475494385,0.9983593821525574,0.9983595013618469
