delta_pesq,delta_si_sdr_db,delta_speaker_similarity,delta_stoi,delta_visqol,delta_waveform_snr_db,latent_loss,layer7_loss,mode,multi_resolution_stft_distance,output_dc_mean,output_peak,output_rms,pesq,si_sdr_db,speaker_similarity,stft_l1,stft_ratio,stoi,stoi_available,stoi_error,summed_cosine_similarity,summed_normalized_mse,summed_pearson_correlation,summed_power_ratio,summed_raw_mse,utterance_id,visqol,waveform_correlation,waveform_snr_db
,-19.586333751678467,,,,-6.119595870375633,0.6766747236251831,0.8589649796485901,experiment_a_best_waveform,0.23137134313583374,-6.726841820636764e-05,0.14005962014198303,0.03060518577694893,,-14.43879508972168,,0.2244143784046173,2.5608411285512083,,False,pystoi is not installed,0.7725066542625427,0.4043677747249603,0.7724733352661133,0.5458642244338989,9.36492919921875,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0006.flac,,0.1863732486963272,0.10598625242710114
,-37.81599950790405,,,,-6.6707450449466705,1.082825429737568,1.1456514596939087,experiment_b_best_waveform,0.2651578187942505,2.3347975002252497e-05,0.26043227314949036,0.03236570209264755,,-32.668460845947266,,0.2550152540206909,2.9100343549586154,,False,pystoi is not installed,0.052605025470256805,1.0842337608337402,0.05246014893054962,0.12080097943544388,25.110240936279297,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0006.flac,,-0.02325195074081421,-0.44516292214393616
,-48.11901617050171,,,,-6.294046841561794,1.0318607166409492,1.061227560043335,experiment_c_best_waveform,0.2768535315990448,-5.761724241892807e-05,0.09863557666540146,0.012598562985658646,,-42.97147750854492,,0.26700273156166077,3.046826060252789,,False,pystoi is not installed,0.2534145414829254,0.9365857839584351,0.2533998191356659,0.07940106838941574,21.690797805786133,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0006.flac,,-0.0071022892370820045,-0.0684647187590599
,,,,,,,,clean_codec,0.05990771949291229,3.40420774591621e-05,0.3444814383983612,0.05169783905148506,,3.494885206222534,,0.05639130249619484,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0005.flac,,0.8312550187110901,4.671902656555176
,-13.639704465866089,,,,-4.3826694786548615,0.7388627529144287,0.862425684928894,experiment_a_best_latent,0.11601769924163818,3.371378261363134e-05,0.17827536165714264,0.023086190223693848,,-10.144819259643555,,0.11116953939199448,1.9713951349057055,,False,pystoi is not installed,0.7610006928443909,0.4231514632701874,0.7609763741493225,0.5088233947753906,9.172347068786621,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0005.flac,,0.2969689965248108,0.28923317790031433
,-13.881037473678589,,,,-4.342447340488434,0.7414389736950397,0.8647828102111816,experiment_a_best_waveform,0.11794641613960266,2.0468987713684328e-05,0.1415187120437622,0.020127251744270325,,-10.386152267456055,,0.1132257878780365,2.007859064537066,,False,pystoi is not installed,0.757014811038971,0.4304020404815674,0.756990373134613,0.4873136878013611,9.329512596130371,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0005.flac,,0.2895223796367645,0.32945531606674194
,-35.44574427604675,,,,-5.144935220479965,1.0561635419726372,1.1023629903793335,experiment_b_best_waveform,0.14974278211593628,-1.1138722584291827e-05,0.18663692474365234,0.01611543446779251,,-31.95085906982422,,0.14251543581485748,2.5272591606564525,,False,pystoi is not installed,0.11135274916887283,1.0277613401412964,0.11143428087234497,0.09719082713127136,22.27803611755371,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0005.flac,,-0.02525327168405056,-0.47303256392478943
,-31.349859952926636,,,,-4.78291691839695,1.0168365314602852,1.0606701374053955,experiment_c_best_waveform,0.15068504214286804,-6.797746027586982e-05,0.04962493106722832,0.006420013029128313,,-27.8549747467041,,0.14409469068050385,2.5552644521773025,,False,pystoi is not installed,0.33377018570899963,0.88884037733078,0.33370667695999146,0.12204993516206741,19.266746520996094,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0005.flac,,-0.04044768959283829,-0.11101426184177399
,,,,,,,,clean_codec,0.04898753762245178,-4.259027627995238e-05,0.23292459547519684,0.050757866352796555,,5.996162414550781,,0.046041131019592285,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0013.flac,,0.8939228653907776,6.949062347412109
,-14.481754302978516,,,,-6.396655440330505,0.727842852473259,0.8306514024734497,experiment_a_best_latent,0.12385150045156479,-4.567546784528531e-05,0.15369130671024323,0.02308674342930317,,-8.485591888427734,,0.11943446099758148,2.5940818210299286,,False,pystoi is not installed,0.7405134439468384,0.45300087332725525,0.7402225136756897,0.49508413672447205,9.367323875427246,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0013.flac,,0.35232216119766235,0.552406907081604
,-15.008282661437988,,,,-6.4516585767269135,0.7318498119711876,0.8331984281539917,experiment_a_best_waveform,0.1237817332148552,-4.8233003326458856e-05,0.13700872659683228,0.021484777331352234,,-9.012120246887207,,0.11920234560966492,2.589040342187504,,False,pystoi is not installed,0.7358779311180115,0.45963916182518005,0.7355747818946838,0.4926440119743347,9.504592895507812,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0013.flac,,0.3339744210243225,0.4974037706851959
,-48.23778533935547,,,,-7.773787438869476,1.0720442831516266,1.1435027122497559,experiment_b_best_waveform,0.16268500685691833,2.2993923266767524e-05,0.18985217809677124,0.025515804067254066,,-42.24162292480469,,0.15384720265865326,3.3415165798856097,,False,pystoi is not installed,0.0970776379108429,1.054976224899292,0.09706594794988632,0.12309587001800537,21.81519889831543,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0013.flac,,0.00772507069632411,-0.8247250914573669
,-57.01527404785156,,,,-7.030542150139809,1.0279152989387512,1.0603886842727661,experiment_c_best_waveform,0.15740863978862762,-7.692133658565581e-05,0.045794013887643814,0.0073975627310574055,,-51.01911163330078,,0.15070748329162598,3.2733227866946644,,False,pystoi is not installed,0.2781367897987366,0.9227285385131836,0.27824530005455017,0.08268465101718903,19.080530166625977,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0013.flac,,-0.0028101445641368628,-0.08147980272769928
,,,,,,,,clean_codec,0.07201117277145386,-9.791296179173514e-05,0.47347623109817505,0.04508068785071373,,-22.43401336669922,,0.06834770739078522,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0011.flac,,0.07534650713205338,-2.2997817993164062
,-32.13168716430664,,,,1.627124845981598,0.7210756056010723,0.8824068903923035,experiment_a_best_latent,0.11378705501556396,-8.448854350717738e-05,0.3099486529827118,0.020089013502001762,,-54.56570053100586,,0.10748284310102463,1.5725888578307412,,False,pystoi is not installed,0.7460675835609436,0.4434265196323395,0.7460740804672241,0.5468390583992004,9.82458782196045,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0011.flac,,-0.0018690311117097735,-0.6726569533348083
,-19.269622802734375,,,,1.7232362627983093,0.7229186333715916,0.8819884061813354,experiment_a_best_waveform,0.11304984986782074,-8.667069778311998e-05,0.2767489552497864,0.018987741321325302,,-41.703636169433594,,0.10659237205982208,1.5595603148817994,,False,pystoi is not installed,0.7441311478614807,0.44636261463165283,0.7441526055335999,0.5394092202186584,9.889639854431152,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0011.flac,,0.008218604139983654,-0.5765455365180969
,-12.800888061523438,,,,2.0252028107643127,1.0550479218363762,1.1014286279678345,experiment_b_best_waveform,0.15110480785369873,2.3836346372263506e-06,0.18054740130901337,0.013478546403348446,,-35.234901428222656,,0.13974639773368835,2.0446391410713107,,False,pystoi is not installed,0.1108713373541832,1.0213946104049683,0.11094392091035843,0.08667851239442825,22.63008689880371,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0011.flac,,0.017305640503764153,-0.2745789885520935
,-11.411624908447266,,,,2.049123615026474,1.0229381993412971,1.0662758350372314,experiment_c_best_waveform,0.14709988236427307,-7.02265024301596e-05,0.14487166702747345,0.011058887466788292,,-33.845638275146484,,0.13606546819210052,1.990783208193537,,False,pystoi is not installed,0.36183962225914,0.8693309426307678,0.36179766058921814,0.14283137023448944,19.260953903198242,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0011.flac,,-0.02030606009066105,-0.25065818428993225
,,,,,,,,clean_codec,0.10138469189405441,-0.00010098577331518754,0.3568662405014038,0.050845321267843246,,-1.6541506052017212,,0.09663653373718262,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0037.flac,,0.6371139287948608,1.6293691396713257
,-50.210694670677185,,,,-2.118486613035202,0.744390994310379,0.8692978620529175,experiment_a_best_latent,0.18407341837882996,-3.8943031540839e-05,0.12745384871959686,0.018770333379507065,,-51.864845275878906,,0.17806093394756317,1.84258403174752,,False,pystoi is not installed,0.7457866668701172,0.4442557990550995,0.745789647102356,0.5248823761940002,9.39349365234375,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0037.flac,,0.002550922567024827,-0.48911747336387634
,-39.554498076438904,,,,-2.050000846385956,0.7469936162233353,0.8726785182952881,experiment_a_best_waveform,0.18681323528289795,-5.111473365104757e-05,0.11738390475511551,0.017685281112790108,,-41.208648681640625,,0.18071651458740234,1.870064121700471,,False,pystoi is not installed,0.7401922345161438,0.45243754982948303,0.7401986122131348,0.5216363668441772,9.56649112701416,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0037.flac,,0.008700520731508732,-0.4206317067146301
,-31.13942849636078,,,,-2.621493935585022,1.0731097236275673,1.1396125555038452,experiment_b_best_waveform,0.2182513326406479,7.570380694232881e-05,0.1758839339017868,0.026129689067602158,,-32.7935791015625,,0.20916865766048431,2.164488414178322,,False,pystoi is not installed,0.07688327878713608,1.070151925086975,0.07688187062740326,0.12438205629587173,22.62765121459961,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0037.flac,,-0.02291957288980484,-0.9921247959136963
,-30.692681670188904,,,,-1.7280565351247787,1.0241669267416,1.0573101043701172,experiment_c_best_waveform,0.22193419933319092,-6.659609061898664e-05,0.05091763287782669,0.0069818957708776,,-32.346832275390625,,0.21422740817070007,2.2168366339931365,,False,pystoi is not installed,0.2848122715950012,0.9193565249443054,0.2848118245601654,0.09400143474340439,19.43918228149414,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0037.flac,,-0.024128319695591927,-0.09868739545345306
,,,,,,,,clean_codec,0.07006784528493881,-4.8895868530962616e-05,0.4332100749015808,0.08932507783174515,,6.604921340942383,,0.0670522078871727,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,,0.9059039950370789,7.199342250823975
,-15.122088432312012,,,,-6.811628699302673,0.7241586335003376,0.8223236799240112,experiment_a_best_latent,0.14493808150291443,-6.592632416868582e-05,0.35284480452537537,0.04819584637880325,,-8.517167091369629,,0.13897764682769775,2.0726781594060624,,False,pystoi is not installed,0.766679584980011,0.41240206360816956,0.7666558623313904,0.5663439035415649,9.09633731842041,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,,0.3512016832828522,0.38771355152130127
,-15.142107009887695,,,,-6.777487754821777,0.7268830239772797,0.8229480981826782,experiment_a_best_waveform,0.1457568109035492,-6.547290104208514e-05,0.34802737832069397,0.046299733221530914,,-8.537185668945312,,0.13955539464950562,2.0812945471435103,,False,pystoi is not installed,0.7626320719718933,0.4194093346595764,0.7626267075538635,0.5339840054512024,9.250896453857422,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,,0.3504926264286041,0.42185449600219727
,-32.86941909790039,,,,-7.660696238279343,1.0741728097200394,1.1596009731292725,experiment_b_best_waveform,0.20127221941947937,9.042335295816883e-05,0.1901930272579193,0.025576425716280937,,-26.264497756958008,,0.19108372926712036,2.8497753510019064,,False,pystoi is not installed,0.14781056344509125,1.0119653940200806,0.1478886604309082,0.11002128571271896,22.32088279724121,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,,-0.04855816438794136,-0.46135398745536804
,-40.686025619506836,,,,-7.228641267865896,1.0228334292769432,1.0671993494033813,experiment_c_best_waveform,0.21096454560756683,-6.576356099685654e-05,0.06307955831289291,0.009212627075612545,,-34.08110427856445,,0.20083369314670563,2.9951838943863587,,False,pystoi is not installed,0.38230788707733154,0.8544389605522156,0.38228940963745117,0.1280558854341507,18.846328735351562,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,,0.019763130694627762,-0.029299017041921616
,,,,,,,,clean_codec,0.06169631704688072,-0.00015368351887445897,0.2480630874633789,0.06041167676448822,,5.405606746673584,,0.05836452916264534,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,,0.8811236023902893,5.958487510681152
,-7.500256538391113,,,,-3.8704729080200195,0.6881216578185558,0.842444658279419,experiment_a_best_latent,0.09972231090068817,-0.00011008316505467519,0.1865256130695343,0.035256702452898026,,-2.0946497917175293,,0.09509541094303131,1.6293356993941894,,False,pystoi is not installed,0.7929859161376953,0.371818870306015,0.7930383086204529,0.589177668094635,7.861812591552734,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,,0.6178241968154907,2.088014602661133
,-7.4464874267578125,,,,-3.8791251182556152,0.6912541277706623,0.8487129807472229,experiment_a_best_waveform,0.10126388072967529,-0.00010859220492420718,0.16906364262104034,0.03183972090482712,,-2.0408806800842285,,0.09657012671232224,1.6546030285485345,,False,pystoi is not installed,0.789409875869751,0.3780132532119751,0.7894486784934998,0.5700889229774475,7.9927873611450195,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,,0.6201876997947693,2.079362392425537
,-39.351781368255615,,,,-6.120639532804489,1.0541645362973213,1.0908740758895874,experiment_b_best_waveform,0.14308194816112518,-4.866516246693209e-05,0.14610141515731812,0.012386010959744453,,-33.94617462158203,,0.13607081770896912,2.331395792293269,,False,pystoi is not installed,0.09954791516065598,1.0327215194702148,0.09965533018112183,0.09364909678697586,21.836069107055664,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,,0.020072506740689278,-0.1621520221233368
,-11.22566556930542,,,,-5.124885618686676,1.0225058123469353,1.0528446435928345,experiment_c_best_waveform,0.13941197097301483,-6.50978836347349e-05,0.08957123011350632,0.01571682095527649,,-5.820058822631836,,0.13240835070610046,2.2686442023222027,,False,pystoi is not installed,0.31374332308769226,0.9042772650718689,0.313671737909317,0.1338246613740921,19.12021827697754,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,,0.4555114209651947,0.8336018919944763
,,,,,,,,clean_codec,0.08096225559711456,-0.00011877487850142643,0.3188505172729492,0.04034553840756416,,0.8088600635528564,,0.07674220204353333,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,,0.7392075061798096,3.040468692779541
,-14.44007420539856,,,,-3.46858811378479,0.7126349583268166,0.8642529249191284,experiment_a_best_latent,0.12735474109649658,-7.268808258231729e-05,0.15805372595787048,0.02492736652493477,,-13.631214141845703,,0.1219978779554367,1.5897104162613334,,False,pystoi is not installed,0.7395843863487244,0.454183429479599,0.7395296096801758,0.4975902736186981,9.884698867797852,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,,0.20381052792072296,-0.428119421005249
,-14.338114023208618,,,,-3.2291950434446335,0.7160956598818302,0.8666099905967712,experiment_a_best_waveform,0.12824757397174835,-8.469987369608134e-05,0.14411628246307373,0.02135179191827774,,-13.529253959655762,,0.12265530973672867,1.5982771730624872,,False,pystoi is not installed,0.7351913452148438,0.4605594277381897,0.7351347804069519,0.4935690462589264,10.02346420288086,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,,0.20611542463302612,-0.18872635066509247
,-27.757590532302856,,,,-4.055817365646362,1.072449192404747,1.1320977210998535,experiment_b_best_waveform,0.17803213000297546,-1.396879611093027e-06,0.1688580960035324,0.02004636451601982,,-26.94873046875,,0.169964000582695,2.214739687639925,,False,pystoi is not installed,0.05368848145008087,1.0752699375152588,0.05362826958298683,0.11105281859636307,23.40182113647461,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,,-0.0448874868452549,-1.0153486728668213
,-28.52605175971985,,,,-3.0673780366778374,1.0299410298466682,1.0630124807357788,experiment_c_best_waveform,0.17395839095115662,-6.943960761418566e-05,0.041918572038412094,0.0055421506986021996,,-27.717191696166992,,0.16545166075229645,2.155941012201359,,False,pystoi is not installed,0.24967141449451447,0.9391968846321106,0.2496478110551834,0.083417609333992,20.440372467041016,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,,0.04109328240156174,-0.026909343898296356
,,,,,,,,clean_codec,0.0533977746963501,-4.535599146038294e-05,0.3386869728565216,0.038056448101997375,,0.1032126247882843,,0.0509759895503521,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,,0.7112953662872314,2.3651928901672363
,-22.8266661465168,,,,-3.0840916633605957,0.7500414326786995,0.8549649119377136,experiment_a_best_latent,0.10101714730262756,-5.025129939895123e-05,0.12209735810756683,0.01907029002904892,,-22.723453521728516,,0.09776026755571365,1.9177708646371616,,False,pystoi is not installed,0.7301463484764099,0.4671560823917389,0.7301668524742126,0.5093978047370911,9.175451278686523,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,,0.07289043068885803,-0.7188987731933594
,-23.852941781282425,,,,-3.027714252471924,0.7521240711212158,0.8561760783195496,experiment_a_best_waveform,0.10124009847640991,-5.3102325182408094e-05,0.10396753996610641,0.018028760328888893,,-23.74972915649414,,0.09782016277313232,1.9189458338324041,,False,pystoi is not installed,0.7267070412635803,0.4719604551792145,0.7267315983772278,0.516590416431427,9.269814491271973,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,,0.06480368971824646,-0.6625213623046875
,-37.74167850613594,,,,-3.1322470903396606,1.0582287535071373,1.1064486503601074,experiment_b_best_waveform,0.12133584916591644,-5.4498854296980426e-05,0.18675389885902405,0.017155099660158157,,-37.638465881347656,,0.11623507738113403,2.2801926633777567,,False,pystoi is not installed,0.09251267462968826,1.045200228691101,0.092498779296875,0.10521720349788666,20.52886390686035,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,,0.01312311366200447,-0.7670542001724243
,-33.17930057644844,,,,-2.466634377837181,1.019720084965229,1.0495964288711548,experiment_c_best_waveform,0.11539726704359055,-6.426077015930787e-05,0.04138173162937164,0.005043960642069578,,-33.076087951660156,,0.11060582846403122,2.169763244218714,,False,pystoi is not installed,0.33036965131759644,0.891068696975708,0.3303653299808502,0.09971896559000015,17.501554489135742,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,,-0.022185945883393288,-0.10144148766994476
,,,,,,,,clean_codec,0.07027112692594528,-0.0001270482607651502,0.341715544462204,0.05566651001572609,,1.314730167388916,,0.06611800938844681,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,0.7583596110343933,3.350264549255371
,-12.074581623077393,,,,-3.145729586482048,0.7380227744579315,0.8497364521026611,experiment_a_best_latent,0.12232737988233566,-6.879072316223755e-05,0.20544221997261047,0.02664395608007908,,-10.759851455688477,,0.11652194708585739,1.7623329583515557,,False,pystoi is not installed,0.7547688484191895,0.43049195408821106,0.7547781467437744,0.5502814650535583,8.387869834899902,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,0.2782934904098511,0.20453496277332306
,-12.136105060577393,,,,-3.0692520141601562,0.7399729117751122,0.8506484031677246,experiment_a_best_waveform,0.12377702444791794,-8.040640386752784e-05,0.17757731676101685,0.02303401194512844,,-10.821374893188477,,0.1177087128162384,1.7802821637398893,,False,pystoi is not installed,0.7509289979934692,0.4368396997451782,0.7509432435035706,0.5239377617835999,8.511551856994629,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,0.27647992968559265,0.28101253509521484
,-40.427584171295166,,,,-3.6108514070510864,1.0557047873735428,1.111297607421875,experiment_b_best_waveform,0.15759184956550598,-3.780264887609519e-05,0.23611193895339966,0.013909101486206055,,-39.11285400390625,,0.14790745079517365,2.2370221390999467,,False,pystoi is not installed,0.11662668734788895,1.0231915712356567,0.11669051647186279,0.09513681381940842,19.936256408691406,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,-0.011074529960751534,-0.26058685779571533
,-29.896612644195557,,,,-3.411906808614731,1.0199175998568535,1.0876142978668213,experiment_c_best_waveform,0.15389840304851532,-7.165088027250022e-05,0.09266598522663116,0.009498304687440395,,-28.58188247680664,,0.14493973553180695,2.1921370118733963,,False,pystoi is not installed,0.3908402919769287,0.8473809361457825,0.39082714915275574,0.1620458960533142,16.51069450378418,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,0.03720523789525032,-0.06164225935935974
,,,,,,,,clean_codec,0.18156155943870544,-9.74853101070039e-05,0.46095070242881775,0.11638931185007095,,2.1104369163513184,,0.1733907163143158,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.7868614792823792,3.894446849822998
,-14.391424655914307,,,,-3.97040144354105,0.7094230353832245,0.8621810078620911,experiment_a_best_latent,0.32584476470947266,-5.143863381817937e-05,0.329034686088562,0.062074728310108185,,-12.280987739562988,,0.3153489828109741,1.818718957474759,,False,pystoi is not installed,0.7748212814331055,0.4006957709789276,0.7746720910072327,0.5513277053833008,9.321484565734863,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.23630529642105103,-0.07595459371805191
,-16.075345516204834,,,,-4.0713582038879395,0.7129964977502823,0.8641767501831055,experiment_a_best_waveform,0.327092707157135,-4.9041274905903265e-05,0.319146066904068,0.05867066979408264,,-13.964908599853516,,0.3159770965576172,1.822341491368122,,False,pystoi is not installed,0.7709481120109558,0.4064716398715973,0.7707960605621338,0.5507017374038696,9.455849647521973,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.1964309811592102,-0.1769113540649414
,-28.087974071502686,,,,-4.048373460769653,1.0829898416996002,1.1440945863723755,experiment_b_best_waveform,0.45331162214279175,6.133711576694623e-05,0.18510675430297852,0.03017544560134411,,-25.977537155151367,,0.4323415160179138,2.4934525054627628,,False,pystoi is not installed,0.07029400765895844,1.0728342533111572,0.07015446573495865,0.12192419171333313,24.95760726928711,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.0501851886510849,-0.15392661094665527
,-31.006797313690186,,,,-3.9004918043501675,1.0284648314118385,1.053385615348816,experiment_c_best_waveform,0.45639166235923767,-6.35580945527181e-05,0.07996298372745514,0.01072416640818119,,-28.896360397338867,,0.4377632737159729,2.5247215250118296,,False,pystoi is not installed,0.21944983303546906,0.9529680609703064,0.21958209574222565,0.06401415914297104,22.169130325317383,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.03588404133915901,-0.006044954527169466
,,,,,,,,clean_codec,0.06089369207620621,-6.451905210269615e-05,0.2982669174671173,0.03559541702270508,,-1.3838993310928345,,0.057964641600847244,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,0.6488478779792786,1.999308466911316
,-11.199499487876892,,,,-1.9737633652985096,0.7187470942735672,0.8615145087242126,experiment_a_best_latent,0.09741340577602386,-6.246431439649314e-05,0.19904457032680511,0.01802479475736618,,-12.583398818969727,,0.092031329870224,1.587714981556598,,False,pystoi is not installed,0.7787830829620361,0.39436933398246765,0.7787649631500244,0.5613691806793213,7.364785194396973,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,0.2286492884159088,0.02554510161280632
,-11.492185950279236,,,,-1.9614752046763897,0.7217314597219229,0.8617051243782043,experiment_a_best_waveform,0.09881281107664108,-7.069878483889624e-05,0.18703225255012512,0.01714307814836502,,-12.87608528137207,,0.09356262534856796,1.614132732724434,,False,pystoi is not installed,0.7754655480384827,0.399373859167099,0.7754483819007874,0.5604307651519775,7.458244323730469,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,0.2214505970478058,0.037833262234926224
,-30.60858380794525,,,,-2.3118799924850464,1.0582265257835388,1.109830379486084,experiment_b_best_waveform,0.12447524070739746,-2.0576020688167773e-05,0.13744695484638214,0.010114298202097416,,-31.992483139038086,,0.11803055554628372,2.0362509330957117,,False,pystoi is not installed,0.1184435486793518,1.0264160633087158,0.1185426414012909,0.10211409628391266,19.16815948486328,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,-0.025132551789283752,-0.31257152557373047
,-31.437858939170837,,,,-2.0345931723713875,1.018729381263256,1.0781937837600708,experiment_c_best_waveform,0.12546543776988983,-7.083882519509643e-05,0.04642322659492493,0.004710280802100897,,-32.82175827026367,,0.11934517323970795,2.0589305815351326,,False,pystoi is not installed,0.37215209007263184,0.8616405129432678,0.3721071183681488,0.14736992120742798,16.091001510620117,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,0.02284478209912777,-0.035284705460071564
,,,,,,,,clean_codec,0.09852748364210129,-0.00013245608715806156,0.42951810359954834,0.060365550220012665,,-1.4156399965286255,,0.09345787763595581,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,0.6474745273590088,1.5331974029541016
