cosine_similarity,epoch,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset_size,target_power,zero_normalized_mse
-0.0006956202305445913,8,True,same_speaker_unseen_utterance_unseen_channel,3,1.0181471109390259,0.9999994039535522,-0.0007055848436721135,0.017995289177633822,1.047576166689396,-0.000781838723924011,0.01814851979725063,0.13471418619155884,-0.01814711093902588,16,1.0292354598641396,1.0
0.0016125790716614574,8,True,same_speaker_unseen_utterance_unseen_channel,4,1.0220797061920166,0.9999980926513672,0.001604753895662725,0.02262303396128118,0.8271792903542519,-0.0008277936722151935,0.01810193608980626,0.1345408856868744,-0.0220797061920166,16,0.8094110637903214,1.0
-0.001470144146878738,8,True,same_speaker_unseen_utterance_unseen_channel,5,1.027242287993431,0.999998152256012,-0.001472485630074516,0.026798886712640524,0.695268876850605,7.533481402788311e-05,0.018047316232696176,0.13434027135372162,-0.02724228799343109,16,0.676907554268837,1.0
0.0015179482797975652,8,True,same_speaker_unseen_utterance_unseen_channel,6,1.0311297625303268,0.9999973177909851,0.001549254378915066,0.031644625356420875,0.5941170379519463,0.0010627940064296126,0.018153466400690377,0.13473060727119446,-0.031129762530326843,16,0.5762948170304298,1.0
0.0023480055169784464,8,True,same_speaker_unseen_utterance_unseen_channel,7,1.0349596738815308,0.9999943375587463,0.002343097105040215,0.035851191729307175,0.5213197693228722,-0.0001840580953285098,0.01796921680215746,0.1340491771697998,-0.03495967388153076,16,0.5038060806691647,1.0
0.010252424530335702,8,True,seen_utterance_unseen_channel,0,1.0003704130649567,0.9998940825462341,0.010314428000128828,0.0010316637781215832,12.310147166252136,-0.0007455266313627362,0.012598331668414176,0.11223981529474258,-0.00037041306495666504,16,12.305654048919678,1.0
0.007169607575633563,8,True,seen_utterance_unseen_channel,1,1.005292609333992,0.9999487996101379,0.007168765034293756,0.006454594782553613,2.053847923874855,-0.00010717596887843683,0.012552454485557973,0.11203768849372864,-0.005292609333992004,16,2.0435864329338074,1.0
0.008169181004632264,8,True,seen_utterance_unseen_channel,2,1.007914662361145,0.9999315738677979,0.008163857855834067,0.009472446574363858,1.3829020485281944,2.979774035338778e-05,0.012363862246274948,0.11119289696216583,-0.00791466236114502,16,1.3726950734853745,1.0
0.005676514178048819,8,True,seen_utterance_unseen_channel,3,1.0118990540504456,0.9999679327011108,0.005678319255821407,0.013231022865511477,0.9954877570271492,-0.00019898659957107157,0.012515355600044131,0.1118718758225441,-0.011899054050445557,16,0.9842292293906212,1.0
0.006335368729196489,8,True,seen_utterance_unseen_channel,4,1.0145616084337234,0.9999606609344482,0.00634300937235821,0.01614544913172722,0.8051610141992569,-0.0004981352831237018,0.012376257218420506,0.11124751716852188,-0.01456160843372345,16,0.7940265238285065,1.0
0.0075571174384094775,8,True,seen_utterance_unseen_channel,5,1.0165132284164429,0.9999408721923828,0.0075600714480970055,0.018537321942858398,0.6940725855529308,-0.00012274514301680028,0.012339279637672007,0.11108224838972092,-0.01651322841644287,16,0.6831459142267704,1.0
0.008876148087438196,8,True,seen_utterance_unseen_channel,6,1.019675999879837,0.9999215006828308,0.008856558182742447,0.0223273744340986,0.5810805968940258,0.0008549134363420308,0.012413918389938772,0.11141448467969894,-0.019675999879837036,16,0.570157777518034,1.0
