condition,steps,best_step,final_loss,final_window_mean_loss,loss_slope,power_ratio_slope,correlation_slope,plateau_status,final_power_ratio,final_correlation,optimally_rescaled_nmse,csi_nmse,data_evm,channel_diagnostics,jsr_convention,diagnostic_only_oracle_jammer_subtraction
clean_awgn_reference,500,500,0.111219123005867,0.15762913565744052,-0.010189984061501242,0.012134610336612572,0.005149103091521697,inconclusive,0.858551274985075,0.9484052509069443,0.2197297364473343,0.0015119602903723717,0.6108654737472534,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': -120.0, 'active_resource_jsr_db': -120.0, 'jammer_type': 'clean_awgn_reference', 'jammer_active_resource_count': 0, 'pilot_jammer_overlap_count': 0, 'data_jammer_overlap_count': 0, 'pilot_overlap_fraction': 0.0, 'data_overlap_fraction': 0.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.0015119602903723717, 'pilot_evm': 0.24573597311973572, 'data_evm': 0.6108654737472534, 'equalized_symbol_mse': 0.3731566369533539, 'estimated_csi_post_equalization_sinr_db': 4.2740373611450195, 'oracle_csi_post_equalization_sinr_db': 2.5857245922088623, 'oracle_csi_equalized_data_mse': 0.5513501763343811, 'maximum_equalizer_gain': 6.014765739440918, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -120.0}",requested JSR is total-grid; active-resource JSR is reported separately,False
data_only_barrage_estimated_csi,500,500,0.1990388184785843,0.25867486000061035,-0.01269623962315646,0.014665540798821233,0.006865301592783494,inconclusive,0.7389053478837013,0.9045786187052727,0.3207850754261017,0.0015119602903723717,1.428568720817566,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': 5.177193429517501e-07, 'active_resource_jsr_db': 0.2802874743938446, 'jammer_type': 'data_only_barrage_estimated_csi', 'jammer_active_resource_count': 1920, 'pilot_jammer_overlap_count': 0, 'data_jammer_overlap_count': 1920, 'pilot_overlap_fraction': 0.0, 'data_overlap_fraction': 1.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.0015119602903723717, 'pilot_evm': 0.24573597311973572, 'data_evm': 1.428568720817566, 'equalized_symbol_mse': 2.0408084392547607, 'estimated_csi_post_equalization_sinr_db': -3.0280213356018066, 'oracle_csi_post_equalization_sinr_db': -4.362277030944824, 'oracle_csi_equalized_data_mse': 2.7304089069366455, 'maximum_equalizer_gain': 6.014765739440918, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -2.7884604930877686}",requested JSR is total-grid; active-resource JSR is reported separately,False
data_only_barrage_oracle_csi,500,500,0.1981557458639145,0.2577888383106752,-0.012730270624160767,0.014648230517791076,0.006880671124566685,inconclusive,0.7371819000691175,0.9052236080169678,0.3202526867389679,0.0015119602903723717,1.6523947715759277,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': 5.177193429517501e-07, 'active_resource_jsr_db': 0.2802874743938446, 'jammer_type': 'data_only_barrage_oracle_csi', 'jammer_active_resource_count': 1920, 'pilot_jammer_overlap_count': 0, 'data_jammer_overlap_count': 1920, 'pilot_overlap_fraction': 0.0, 'data_overlap_fraction': 1.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.0015119602903723717, 'pilot_evm': 0.24573597311973572, 'data_evm': 1.6523947715759277, 'equalized_symbol_mse': 2.7304086685180664, 'estimated_csi_post_equalization_sinr_db': -3.0310959815979004, 'oracle_csi_post_equalization_sinr_db': -4.362277030944824, 'oracle_csi_equalized_data_mse': 2.7304086685180664, 'maximum_equalizer_gain': 6.014765739440918, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -2.757525682449341}",requested JSR is total-grid; active-resource JSR is reported separately,False
full_barrage_estimated_csi,500,500,0.2487829029560089,0.3120319057594646,-0.013288590582934292,0.01506503944031217,0.007447858493436467,inconclusive,0.6729470696300268,0.8787360265851021,0.3706757426261902,0.026940735056996346,1.6751009225845337,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': 0.0, 'active_resource_jsr_db': 0.0, 'jammer_type': 'full_barrage_estimated_csi', 'jammer_active_resource_count': 2048, 'pilot_jammer_overlap_count': 128, 'data_jammer_overlap_count': 1920, 'pilot_overlap_fraction': 1.0, 'data_overlap_fraction': 1.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.026940735056996346, 'pilot_evm': 0.6571009755134583, 'data_evm': 1.6751009225845337, 'equalized_symbol_mse': 2.8059632778167725, 'estimated_csi_post_equalization_sinr_db': -3.6201906204223633, 'oracle_csi_post_equalization_sinr_db': -4.123250961303711, 'oracle_csi_equalized_data_mse': 2.5841944217681885, 'maximum_equalizer_gain': 9.315290451049805, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -2.964085102081299}",requested JSR is total-grid; active-resource JSR is reported separately,False
full_barrage_oracle_csi,500,500,0.1978776901960373,0.25721359659324994,-0.012653140723705292,0.01465020492164926,0.006831063059243289,inconclusive,0.7374149821698666,0.9053783938288689,0.3199874460697174,0.026940735056996346,1.607542872428894,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': -5.177194566385879e-07, 'active_resource_jsr_db': -5.177194566385879e-07, 'jammer_type': 'full_barrage_oracle_csi', 'jammer_active_resource_count': 2048, 'pilot_jammer_overlap_count': 128, 'data_jammer_overlap_count': 1920, 'pilot_overlap_fraction': 1.0, 'data_overlap_fraction': 1.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.026940735056996346, 'pilot_evm': 0.6571009755134583, 'data_evm': 1.607542872428894, 'equalized_symbol_mse': 2.5841939449310303, 'estimated_csi_post_equalization_sinr_db': -3.611982822418213, 'oracle_csi_post_equalization_sinr_db': -4.123250961303711, 'oracle_csi_equalized_data_mse': 2.5841939449310303, 'maximum_equalizer_gain': 9.315290451049805, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -2.820739984512329}",requested JSR is total-grid; active-resource JSR is reported separately,False
full_barrage_oracle_subtraction,500,500,0.11121845990419388,0.15762875093655151,-0.010189326988025145,0.01214462561024861,0.005148586698553779,inconclusive,0.8586165606975555,0.9484048411250114,0.21972735226154327,0.0015119616873562336,0.6108664870262146,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': -2.588596998975845e-07, 'active_resource_jsr_db': -2.588596998975845e-07, 'jammer_type': 'full_barrage_oracle_subtraction', 'jammer_active_resource_count': 2048, 'pilot_jammer_overlap_count': 128, 'data_jammer_overlap_count': 1920, 'pilot_overlap_fraction': 1.0, 'data_overlap_fraction': 1.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.0015119616873562336, 'pilot_evm': 0.24573597311973572, 'data_evm': 0.6108664870262146, 'equalized_symbol_mse': 0.3731578588485718, 'estimated_csi_post_equalization_sinr_db': 4.2740325927734375, 'oracle_csi_post_equalization_sinr_db': 2.5857245922088623, 'oracle_csi_equalized_data_mse': 0.5513502359390259, 'maximum_equalizer_gain': 6.014764308929443, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -120.0}",requested JSR is total-grid; active-resource JSR is reported separately,True
pilot_only_jammer_estimated_csi,500,500,0.06154421716928482,0.09492379494688728,-0.007585281946442344,0.008900711888616736,0.003670554608106613,inconclusive,0.9263593293726444,0.9721657559275627,0.1485142707824707,0.40538832545280457,1.2955007553100586,"{'requested_snr_db': 10.0, 'measured_pre_channel_snr_db': 9.883089065551758, 'requested_total_grid_jsr_db': 0.0, 'measured_pre_channel_total_grid_jsr_db': 5.177193429517501e-07, 'active_resource_jsr_db': 12.041200637817383, 'jammer_type': 'pilot_only_jammer_estimated_csi', 'jammer_active_resource_count': 128, 'pilot_jammer_overlap_count': 128, 'data_jammer_overlap_count': 0, 'pilot_overlap_fraction': 1.0, 'data_overlap_fraction': 0.0, 'legitimate_channel_average_power': 1.6046500205993652, 'jammer_channel_average_power': 0.8345274925231934, 'csi_nmse': 0.40538832545280457, 'pilot_evm': 2.0035877227783203, 'data_evm': 1.2955007553100586, 'equalized_symbol_mse': 1.6783220767974854, 'estimated_csi_post_equalization_sinr_db': 3.525705337524414, 'oracle_csi_post_equalization_sinr_db': 2.5857245922088623, 'oracle_csi_equalized_data_mse': 0.5513501763343811, 'maximum_equalizer_gain': 8.8422212600708, 'fifth_percentile_legitimate_channel_power': 0.08703228831291199, 'post_channel_total_grid_jsr_db': -3.9505958557128906}",requested JSR is total-grid; active-resource JSR is reported separately,False
