cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,target_power,zero_normalized_mse
0.7595404759049416,True,seen_utterance_unseen_channel,2,0.4206251762807369,0.437552809715271,0.7595298513770103,0.5432403422892094,0.6013578921556473,0.0033609457314014435,0.725275807082653,0.8516246676445007,0.5793748237192631,1.3726950734853745,1.0
0.7207122072577477,True,seen_utterance_unseen_channel,3,0.4797905273735523,0.48356449604034424,0.7207150310277939,0.4990018233656883,0.47616588324308395,0.0008408073917962611,0.48700761049985886,0.6978588700294495,0.5202094726264477,0.9842292293906212,1.0
0.6990453600883484,True,seen_utterance_unseen_channel,4,0.5091862790286541,0.5184127688407898,0.6990360468626022,0.46963266655802727,0.41177942231297493,0.0016855777939781547,0.3676005229353905,0.6062983274459839,0.4908137209713459,0.7940265238285065,1.0
0.6962954327464104,True,seen_utterance_unseen_channel,5,0.513909101486206,0.5173224210739136,0.6962816789746284,0.4603140950202942,0.35364698991179466,0.00070651137502864,0.31217605620622635,0.5587267279624939,0.48609089851379395,0.6831459142267704,1.0
0.6847527325153351,True,seen_utterance_unseen_channel,6,0.5306707210838795,0.5333935618400574,0.6847398206591606,0.45027774199843407,0.3042514268308878,0.0026629630010575056,0.25427746400237083,0.5042523145675659,0.46932927891612053,0.570157777518034,1.0
0.686350055038929,True,seen_utterance_unseen_channel,7,0.5278963074088097,0.5310267210006714,0.6863365024328232,0.4415731839835644,0.26315811090171337,0.002367050386965275,0.2173152957111597,0.4661649167537689,0.47210369259119034,0.4951012209057808,1.0
0.9306318983435631,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.13387940637767315,0.1335139274597168,0.9306153059005737,0.872910737991333,1.6546955108642578,0.05591466277837753,10.819461464881897,3.2888197898864746,0.8661205936223269,12.392269253730774,1.0
0.7623957097530365,True,unseen_speaker_unseen_utterance_unseen_channel,1,0.41652343422174454,0.41505011916160583,0.7623851001262665,0.5802886448800564,0.9378237351775169,0.006943009328097105,1.3147763311862946,1.146615982055664,0.5834765657782555,2.2595212757587433,1.0
0.6586907655000687,True,unseen_speaker_unseen_utterance_unseen_channel,2,0.5657407306134701,0.5642931461334229,0.6586835384368896,0.46610235795378685,0.8583285436034203,0.003192027099430561,0.709088884294033,0.8420681357383728,0.4342592693865299,1.5196428149938583,1.0
0.6556985080242157,True,unseen_speaker_unseen_utterance_unseen_channel,3,0.5695918425917625,0.569247841835022,0.655693806707859,0.4530358575284481,0.6581712886691093,0.004716540686786175,0.5226906836032867,0.7229581475257874,0.43040815740823746,1.1556793302297592,1.0
0.6436476483941078,True,unseen_speaker_unseen_utterance_unseen_channel,4,0.5858051925897598,0.5863546133041382,0.6436464264988899,0.44810353219509125,0.5171752497553825,0.0009787221206352115,0.3945808559656143,0.6281559467315674,0.4141948074102402,0.8809954449534416,1.0
0.6431414112448692,True,unseen_speaker_unseen_utterance_unseen_channel,5,0.585910864174366,0.5860071182250977,0.6431397423148155,0.4127897582948208,0.4440353773534298,0.000261945795500651,0.31255367398262024,0.5590649247169495,0.414089135825634,0.7577285766601562,1.0
0.6348303034901619,True,unseen_speaker_unseen_utterance_unseen_channel,6,0.597140334546566,0.5974774360656738,0.6348069831728935,0.40937261283397675,0.38109542801976204,-0.0010047039249911904,0.2608970943838358,0.5107799172401428,0.402859665453434,0.6378127038478851,1.0
0.6212153360247612,True,unseen_speaker_unseen_utterance_unseen_channel,7,0.6132255271077156,0.6141433119773865,0.6212048158049583,0.3987416513264179,0.33645493164658546,-0.0011637660209089518,0.21792959980666637,0.4668278694152832,0.3867744728922844,0.5477624796330929,1.0
