aggregate_normalized_mse_below_2_percent_rate,aggregate_normalized_mse_below_5_percent_rate,aggregate_normalized_mse_mean,aggregate_normalized_mse_median,aggregate_normalized_mse_minimum,aggregate_normalized_mse_negative_rate,aggregate_normalized_mse_p05,aggregate_normalized_mse_p10,aggregate_normalized_mse_std,aggregate_relative_improvement_over_zero_below_2_percent_rate,aggregate_relative_improvement_over_zero_below_5_percent_rate,aggregate_relative_improvement_over_zero_mean,aggregate_relative_improvement_over_zero_median,aggregate_relative_improvement_over_zero_minimum,aggregate_relative_improvement_over_zero_negative_rate,aggregate_relative_improvement_over_zero_p05,aggregate_relative_improvement_over_zero_p10,aggregate_relative_improvement_over_zero_std,coverage,csi_nmse_below_2_percent_rate,csi_nmse_below_5_percent_rate,csi_nmse_mean,csi_nmse_median,csi_nmse_minimum,csi_nmse_negative_rate,csi_nmse_p05,csi_nmse_p10,csi_nmse_std,group,layer7_pearson_correlation_below_2_percent_rate,layer7_pearson_correlation_below_5_percent_rate,layer7_pearson_correlation_mean,layer7_pearson_correlation_median,layer7_pearson_correlation_minimum,layer7_pearson_correlation_negative_rate,layer7_pearson_correlation_p05,layer7_pearson_correlation_p10,layer7_pearson_correlation_std,layer7_power_ratio_below_2_percent_rate,layer7_power_ratio_below_5_percent_rate,layer7_power_ratio_mean,layer7_power_ratio_median,layer7_power_ratio_minimum,layer7_power_ratio_negative_rate,layer7_power_ratio_p05,layer7_power_ratio_p10,layer7_power_ratio_std,layer7_relative_improvement_over_zero_below_2_percent_rate,layer7_relative_improvement_over_zero_below_5_percent_rate,layer7_relative_improvement_over_zero_mean,layer7_relative_improvement_over_zero_median,layer7_relative_improvement_over_zero_minimum,layer7_relative_improvement_over_zero_negative_rate,layer7_relative_improvement_over_zero_p05,layer7_relative_improvement_over_zero_p10,layer7_relative_improvement_over_zero_std,layers1_to_7_relative_improvement_over_zero_below_2_percent_rate,layers1_to_7_relative_improvement_over_zero_below_5_percent_rate,layers1_to_7_relative_improvement_over_zero_mean,layers1_to_7_relative_improvement_over_zero_median,layers1_to_7_relative_improvement_over_zero_minimum,layers1_to_7_relative_improvement_over_zero_negative_rate,layers1_to_7_relative_improvement_over_zero_p05,layers1_to_7_relative_improvement_over_zero_p10,layers1_to_7_relative_improvement_over_zero_std,layers6_to_7_relative_improvement_over_zero_below_2_percent_rate,layers6_to_7_relative_improvement_over_zero_below_5_percent_rate,layers6_to_7_relative_improvement_over_zero_mean,layers6_to_7_relative_improvement_over_zero_median,layers6_to_7_relative_improvement_over_zero_minimum,layers6_to_7_relative_improvement_over_zero_negative_rate,layers6_to_7_relative_improvement_over_zero_p05,layers6_to_7_relative_improvement_over_zero_p10,layers6_to_7_relative_improvement_over_zero_std,n,pilot_evm_below_2_percent_rate,pilot_evm_below_5_percent_rate,pilot_evm_mean,pilot_evm_median,pilot_evm_minimum,pilot_evm_negative_rate,pilot_evm_p05,pilot_evm_p10,pilot_evm_std,pilot_jsr_db,post_equalization_sinr_db_below_2_percent_rate,post_equalization_sinr_db_below_5_percent_rate,post_equalization_sinr_db_mean,post_equalization_sinr_db_median,post_equalization_sinr_db_minimum,post_equalization_sinr_db_negative_rate,post_equalization_sinr_db_p05,post_equalization_sinr_db_p10,post_equalization_sinr_db_std,snr_db
0.0,0.0,0.8098671120824292,0.7953068483620882,0.7451101876795292,0.0,0.7473855586722493,0.7484289556741714,0.050081754290708234,0.0,0.0,0.19013288791757077,0.2046931516379118,0.09504717215895653,0.0,0.12225015554577112,0.13403306994587183,0.050081754290708234,0.5,0.0625,0.0625,0.13939509843476117,0.09896981716156006,0.012669030576944351,0.0,0.049273581244051456,0.06549354642629623,0.1255560207742995,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.27889888640493155,0.29122087359428406,0.09780290722846985,0.0,0.10413219407200813,0.1253446713089943,0.09729696894064543,0.0,0.0625,0.11995305272284895,0.1170741617679596,0.02894664742052555,0.0,0.053233976010233164,0.07093119621276855,0.05171086418464048,0.1875,0.25,0.08023716881871223,0.08417919278144836,-0.03380453586578369,0.125,-0.023617058992385864,-0.006506860256195068,0.06101709931387728,0.0,0.125,0.12770874878125532,0.13998142736298697,0.024781346321105957,0.0,0.04287990289075034,0.05844632642609733,0.04941370430911499,0.125,0.25,0.08706276305019855,0.08243156969547272,-0.011698365211486816,0.0625,0.0006302744150161743,0.019966617226600647,0.05570658323144069,16,0.0,0.0,1.5014899671077728,1.4802072644233704,0.5641903281211853,0.0,0.829365536570549,0.9262653887271881,0.5225423424451363,5.0,0.625,0.625,-1.5841403102967888,-1.1039488911628723,-7.773934364318848,0.625,-5.990555763244629,-5.235589265823364,3.057380931538448,5.0
0.0,0.0,0.7910907487384975,0.7866777088493109,0.7442911863327026,0.0,0.7545623034238815,0.7641443107277155,0.027223200036036895,0.0,0.0,0.2089092512615025,0.21332229115068913,0.1381370723247528,0.0,0.15748078376054764,0.17827726900577545,0.027223200036036895,0.5,0.0625,0.4375,0.07040272204903886,0.05828866548836231,0.01093581784516573,0.0,0.023835154017433524,0.030522010289132595,0.04249503307807772,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.29567142110317945,0.3143092840909958,0.13604134321212769,0.0,0.15033232048153877,0.16085738688707352,0.07815615252698445,0.0,0.0625,0.11768481670878828,0.13219596445560455,0.030888352543115616,0.0,0.049084835685789585,0.06352002918720245,0.038390253466021436,0.0625,0.1875,0.09034973382949829,0.09801191091537476,-0.003304600715637207,0.0625,0.016496896743774414,0.0233609676361084,0.04423375095597632,0.0,0.0,0.14569355228117534,0.14579825741904123,0.1001944627080645,0.0,0.10854366208825793,0.118588387966156,0.02222266053650887,0.125,0.125,0.08623582310974598,0.09238120913505554,0.004885464906692505,0.0,0.009727142751216888,0.03285953402519226,0.03955419067053227,16,0.0,0.0,1.2198560163378716,1.2047796845436096,0.7317212820053101,0.0,0.750752180814743,0.7854724824428558,0.330670980778312,5.0,0.75,0.75,-2.7026680558919907,-2.5652287006378174,-11.553714752197266,0.75,-7.512001276016235,-5.79896879196167,3.390549979741332,5.0
0.0,0.0,0.7595422804588452,0.7656491883099079,0.6619416419416666,0.0,0.6670059626922011,0.6731885839253664,0.05418953176788872,0.0,0.0,0.2404577195411548,0.2343508116900921,0.14082255959510803,0.0,0.17275661882013083,0.1844362299889326,0.05418953176788872,1.0,0.0,0.0625,0.15357200033031404,0.15530996769666672,0.021677125245332718,0.0,0.05414688307791948,0.0726514384150505,0.08290154111655439,seen_utterance_unseen_channel,0.0,0.0,0.345911203417927,0.3470025509595871,0.103728286921978,0.0,0.18700802139937878,0.2220316156744957,0.11170311235570328,0.0,0.0,0.13482623011805117,0.12862002849578857,0.05175769329071045,0.0,0.05628511402755976,0.06151081435382366,0.06003734091902308,0.0625,0.125,0.1278339847922325,0.12106972932815552,-0.03217661380767822,0.0625,0.025302723050117493,0.048513710498809814,0.08239267916046619,0.0,0.0,0.17558070378644125,0.17423423273222788,0.0715072751045227,0.0,0.10366793189729963,0.11796442525727407,0.05207684833834371,0.0625,0.0625,0.13779686577618122,0.13995401561260223,-0.04912954568862915,0.0625,0.038196317851543427,0.07938902080059052,0.06992325879679419,16,0.0,0.0,1.5702467225492,1.5547582507133484,0.9575101733207703,0.0,1.0783971101045609,1.1379031538963318,0.40585569150833445,5.0,0.8125,0.8125,-1.4995766878128052,-1.078166127204895,-5.142923355102539,0.8125,-5.044540643692017,-4.611318588256836,2.0116982718851206,5.0
0.0,0.0,0.8030829529743642,0.7967201545834541,0.7347905151546001,0.0,0.7494519110769033,0.7573455423116684,0.04253761421633829,0.0,0.0,0.19691704702563584,0.20327984541654587,0.12363331764936447,0.0,0.1343986764550209,0.13970622420310974,0.04253761421633829,1.0,0.0,0.0625,0.1752744447439909,0.16582003980875015,0.0416065976023674,0.0,0.048042938113212585,0.05688771605491638,0.10704097351420806,same_speaker_unseen_utterance_unseen_channel,0.0,0.125,0.2830313181038946,0.295315146446228,0.021396752446889877,0.0,0.04032100271433592,0.13770583271980286,0.10915063950017036,0.0,0.0625,0.11390998458955437,0.11064453795552254,0.02546367608010769,0.0,0.04485083231702447,0.06255327351391315,0.05080867248181006,0.125,0.125,0.08627255260944366,0.0861826241016388,-0.055036187171936035,0.125,-0.027753472328186035,0.016853302717208862,0.060683041234337196,0.0,0.0,0.1383183720920767,0.13269685421671185,0.06227902003696987,0.0,0.08506616737161364,0.09896898695400783,0.037055524859722584,0.1875,0.1875,0.0825206097215414,0.08902718126773834,-0.01395481824874878,0.125,-0.009725823998451233,0.0028887540102005005,0.04794031463765594,16,0.0,0.0,1.7120941430330276,1.6753806471824646,1.0118589401245117,0.0,1.130601853132248,1.175736427307129,0.4558199086854718,5.0,0.4375,0.4375,-0.24107056576758623,0.19806469231843948,-3.654574155807495,0.4375,-3.2806767225265503,-2.9687288999557495,2.2290652741355084,5.0
0.0,0.0,0.8156271826010197,0.8021833561360836,0.7676796540617943,0.0,0.7737517366185784,0.7800016347318888,0.03838351545822592,0.0,0.0,0.18437281739898026,0.1978166438639164,0.09485331922769547,0.0,0.10275609605014324,0.124032037332654,0.03838351545822592,1.0,0.0,0.0625,0.13649639720097184,0.12587687373161316,0.02645876258611679,0.0,0.04495709761977196,0.0536055788397789,0.08028619845768305,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.26607253355905414,0.3098806142807007,0.07687469571828842,0.0,0.07887028716504574,0.08432849869132042,0.11718754922707862,0.0,0.125,0.10582205222453922,0.11094072461128235,0.02268756739795208,0.0,0.03159759612753987,0.04407259076833725,0.04668231838730056,0.25,0.375,0.07903553918004036,0.09547439217567444,-0.028392553329467773,0.1875,-0.02195596694946289,-0.012393653392791748,0.06323546945908064,0.0,0.0,0.12698483360665186,0.13308929119791302,0.054088209356580465,0.0,0.061093309095927646,0.0754410241331373,0.035450547884442574,0.125,0.1875,0.08535233326256275,0.09122279286384583,-0.03756153583526611,0.125,-0.03740064799785614,-0.00785095989704132,0.06204311869154742,16,0.0,0.0,1.7341039031744003,1.6475838422775269,1.099674105644226,0.0,1.0998082160949707,1.110859990119934,0.5145497928285602,5.0,0.6875,0.6875,-2.5496312957257032,-2.3954989910125732,-8.443955421447754,0.6875,-7.336464524269104,-6.8579137325286865,3.340411622042085,5.0
0.0,0.0,0.7866887435084209,0.7959713451564312,0.636371111497283,0.0,0.6601672801189125,0.6721167135983706,0.0752318100498859,0.0,0.0,0.21331125649157912,0.2040286548435688,0.06271135061979294,0.0,0.11202345043420792,0.13640073128044605,0.0752318100498859,0.25,0.0625,0.1875,0.16464434505905956,0.13753437250852585,0.015963757410645485,0.0,0.02588419383391738,0.0297671128064394,0.126136091503791,seen_utterance_unseen_channel,0.0,0.0625,0.33464085636660457,0.36091892421245575,0.04635641723871231,0.0,0.059657854959368706,0.13811349123716354,0.14831620253114228,0.0,0.25,0.12440059473738074,0.1296481378376484,0.03014875203371048,0.0,0.03646325320005417,0.039845094084739685,0.07747250535951039,0.125,0.1875,0.1294153667986393,0.13108685612678528,-0.04147183895111084,0.125,-0.016290724277496338,0.018520206212997437,0.10111119561241752,0.0,0.0,0.15752872877887317,0.14646339416503906,0.06309424127851214,0.0,0.08157968733991897,0.08839010340826853,0.06409489211138715,0.0625,0.0625,0.12969348020851612,0.11910563707351685,-0.0014507174491882324,0.0625,0.03916248679161072,0.05851586163043976,0.0757224405742154,16,0.0,0.0,1.71537234634161,1.711105763912201,0.7118862271308899,0.0,0.780141294002533,1.0411814153194427,0.6140947897507097,10.0,0.8125,0.8125,-2.147435056976974,-1.0625951141119003,-11.08406925201416,0.8125,-8.98642373085022,-7.269389867782593,3.845521430638844,5.0
0.0,0.0,0.8055899004684761,0.8071010205894709,0.7278525978326797,0.0,0.760687802452594,0.7730179904028773,0.03249439493977791,0.0,0.0,0.19441009953152388,0.19289897941052914,0.12173014879226685,0.0,0.14597683772444725,0.15880238637328148,0.03249439493977791,0.25,0.0625,0.1875,0.12224553246051073,0.10085916519165039,0.019645776599645615,0.0,0.024447285570204258,0.03802241198718548,0.08876877060398847,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.3207800230011344,0.334165021777153,0.17192614078521729,0.0,0.19114413484930992,0.22827575355768204,0.06771134317357254,0.0,0.0625,0.12932518078014255,0.12746962904930115,0.048344872891902924,0.0,0.0692468136548996,0.08060651272535324,0.05145674368996921,0.0625,0.125,0.10548173263669014,0.1112993061542511,0.015235543251037598,0.0,0.03272734582424164,0.051213741302490234,0.043064948981505494,0.0,0.0,0.13122027207698142,0.12082617623465403,0.0897189634186881,0.0,0.09252717878137318,0.10098033717700414,0.029892707791366494,0.0,0.1875,0.09945808164775372,0.10693985223770142,0.027795016765594482,0.0,0.02828375995159149,0.036876872181892395,0.04210217184392056,16,0.0,0.0,1.3734886310994625,1.3633966445922852,0.8992816209793091,0.0,0.9184833317995071,1.0703117549419403,0.25113681346993105,10.0,0.75,0.75,-1.8801175072439946,-2.4810569286346436,-5.0311174392700195,0.6875,-4.844882011413574,-4.536312580108643,2.6048528584634107,5.0
0.0,0.0,0.8025760794989765,0.8010655641555786,0.7245926856994629,0.0,0.7461011549457908,0.7555887456983328,0.04223017484658232,0.0,0.0,0.19742392050102353,0.1989344358444214,0.11256197094917297,0.0,0.11952119693160057,0.13596925511956215,0.04223017484658232,0.25,0.0,0.125,0.1331426079850644,0.11754074692726135,0.021659374237060547,0.0,0.03437902685254812,0.04522686451673508,0.09330807197510343,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.281538856215775,0.3072318136692047,0.06523128598928452,0.0,0.0891723483800888,0.13802172616124153,0.09640514060182968,0.0,0.1875,0.10927801532670856,0.11652657017111778,0.02913115918636322,0.0,0.03178787603974342,0.03549179807305336,0.043924423911614406,0.125,0.25,0.08526352420449257,0.09335654973983765,-0.012769341468811035,0.0625,-0.0013555139303207397,0.01587662100791931,0.05029012282339559,0.0,0.0625,0.13420709861176355,0.1260486330304827,0.04308206694466727,0.0,0.07806490574564252,0.0963737326008933,0.03859183009702641,0.125,0.1875,0.082412114366889,0.08132797479629517,-0.016084134578704834,0.0625,-0.0010304376482963562,0.01365913450717926,0.0497099375357686,16,0.0,0.0,1.6351833641529083,1.577232837677002,0.8321194052696228,0.0,0.9133001267910004,1.018331378698349,0.5843658756711503,10.0,0.8125,0.8125,-1.7483376013115048,-1.6002421975135803,-6.652383804321289,0.8125,-5.963034629821777,-4.87970495223999,2.5093843571538654,5.0
0.0,0.0,0.8040749131469056,0.8155958410352468,0.7005395423620939,0.0,0.7305834530852735,0.7492584139108658,0.045656101610361766,0.0,0.0,0.1959250868530944,0.18440415896475315,0.11882629245519638,0.0,0.1420224355533719,0.151527414098382,0.045656101610361766,0.5,0.0,0.0,0.29507613042369485,0.2626110762357712,0.05936616659164429,0.0,0.10036558099091053,0.1179795004427433,0.1617157711417626,seen_utterance_unseen_channel,0.0,0.0,0.29160989448428154,0.32242925465106964,0.08475559949874878,0.0,0.1370018906891346,0.1783207207918167,0.09214431962162213,0.0,0.0,0.1265295329503715,0.12656031176447868,0.0755344033241272,0.0,0.0850870180875063,0.09048425406217575,0.027937474223237505,0.125,0.375,0.08561796322464943,0.10161396861076355,-0.03789067268371582,0.0625,-0.0024250298738479614,0.01991388201713562,0.05909537836704661,0.0,0.0,0.1438674804355417,0.14105601821626934,0.05885190623147147,0.0,0.07261589808123453,0.09402256778308324,0.04224289508718193,0.0625,0.125,0.09828927926719189,0.09468671679496765,-0.018096238374710083,0.0625,0.02416118234395981,0.049737319350242615,0.050788097813913455,16,0.0,0.0,2.181246340274811,2.1391525268554688,1.5106196403503418,0.0,1.5335812270641327,1.609072983264923,0.4817522364552386,10.0,0.75,0.75,-1.7478866763412952,-1.7180755734443665,-6.680090427398682,0.75,-5.604838252067566,-4.780016899108887,2.722864487256738,5.0
0.0,0.0,0.8317420447710901,0.835812009871006,0.7412538900971413,0.0,0.7549994988366961,0.762946967035532,0.05003387760231757,0.0,0.0,0.16825795522890985,0.164187990128994,0.07954900711774826,0.0,0.09590491652488708,0.11023543402552605,0.05003387760231757,0.5,0.0,0.0,0.3497487036511302,0.3356551378965378,0.06088991463184357,0.0,0.08217142149806023,0.1392369493842125,0.18055205396687318,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.25627890694886446,0.2615407705307007,0.1119539737701416,0.0,0.11568617820739746,0.16003968566656113,0.07439744755091847,0.0,0.0625,0.10772628150880337,0.10063343495130539,0.031856272369623184,0.0,0.05270906165242195,0.06570800580084324,0.038707539689964134,0.25,0.3125,0.0630868636071682,0.06520199775695801,-0.004955649375915527,0.125,-0.00280916690826416,0.0038951337337493896,0.044496829105264056,0.0,0.0,0.11412080536995615,0.11217212677001953,0.0601657543863569,0.0,0.060457323278699605,0.06429303543908256,0.04050743780248705,0.0,0.1875,0.0807859692722559,0.08113826811313629,0.028535187244415283,0.0,0.036379486322402954,0.04366235435009003,0.02992027782424148,16,0.0,0.0,2.1981461122632027,2.1631007194519043,1.4244481325149536,0.0,1.4349336922168732,1.4573752880096436,0.5050106533566354,10.0,0.75,0.75,-1.8695082025951706,-2.214954197406769,-7.253369331359863,0.6875,-5.674681186676025,-4.5703229904174805,2.5737305221302846,5.0
0.0,0.0,0.8383503672666848,0.841006813570857,0.7922097519040108,0.0,0.8027877500280738,0.8066974598914385,0.03283085337711794,0.0,0.0,0.16164963273331523,0.15899318642914295,0.06787564605474472,0.0,0.12172609940171242,0.14131994172930717,0.03283085337711794,0.5,0.0,0.0,0.3372660339809954,0.2888886630535126,0.12464257329702377,0.0,0.14412816800177097,0.1508810818195343,0.18942997877677858,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.24812473566271365,0.24386950582265854,0.050211187452077866,0.0,0.1017900975421071,0.12272928282618523,0.09056700633279356,0.0,0.0,0.10297187673859298,0.09216925129294395,0.051541347056627274,0.0,0.06661933194845915,0.07269738614559174,0.03117316728759881,0.25,0.4375,0.05977637320756912,0.05670854449272156,-0.04654586315155029,0.125,-0.0370384156703949,-0.013994187116622925,0.054365425260279945,0.0,0.0,0.10451538834188666,0.10308963911873953,0.06819239684513637,0.0,0.0709723276751382,0.07216351798602513,0.026883830212471052,0.0625,0.25,0.0704481415450573,0.06718714535236359,0.0030143558979034424,0.0,0.0254753977060318,0.03608688712120056,0.03445953065586552,16,0.0,0.0,2.4198210313916206,2.177201509475708,1.4747282266616821,0.0,1.5036191940307617,1.5816765427589417,0.8454034451358352,10.0,0.875,0.875,-3.2899145111441612,-3.4698985815048218,-11.118667602539062,0.875,-7.096984148025513,-5.502319812774658,3.126854727768981,5.0
0.0,0.0,0.80514942901209,0.8049888107925653,0.6618510745465755,0.0,0.6991252638399601,0.7131861578673124,0.07408896940471642,0.0,0.0,0.19485057098791003,0.19501118920743465,0.06390119343996048,0.0,0.07418748736381531,0.10398326255381107,0.07408896940471642,1.0,0.0,0.0,0.5935403038747609,0.5645535588264465,0.11223829537630081,0.0,0.1564996112138033,0.17836184054613113,0.41804215399540867,seen_utterance_unseen_channel,0.0,0.0,0.2956163831986487,0.3041737228631973,0.05308764427900314,0.0,0.08509600348770618,0.15495824813842773,0.11858884753911561,0.0,0.0,0.11045173811726272,0.0991227813065052,0.057605039328336716,0.0,0.059368946589529514,0.06145230680704117,0.04310810732414066,0.125,0.25,0.09460704401135445,0.09256598353385925,-0.05061483383178711,0.125,-0.02138698101043701,0.01501309871673584,0.0782415606481995,0.0625,0.125,0.13852260980222905,0.15017014741897583,-0.005064214978899274,0.0625,0.03417641988822392,0.051698267459869385,0.07253114429602944,0.1875,0.3125,0.08237453550100327,0.09416638314723969,-0.12011545896530151,0.1875,-0.0793435350060463,-0.038988351821899414,0.08863675881769845,16,0.0,0.0,2.630409188568592,2.5362807512283325,1.6378029584884644,0.0,1.7715192139148712,1.8626781702041626,0.642392944271407,10.0,0.8125,0.8125,-2.364186925406102,-2.507148504257202,-9.90207576751709,0.8125,-7.4786577224731445,-5.7038915157318115,3.00948615089748,5.0
0.0,0.0,0.823922102805227,0.8174032084643841,0.7170660607516766,0.0,0.7354351007379591,0.7520343204960227,0.07008547298902629,0.0,0.125,0.17607789719477296,0.18259679153561592,0.04087968170642853,0.0,0.045641111209988594,0.05081023648381233,0.07008547298902629,1.0,0.0,0.0,0.5187505055218935,0.3803003579378128,0.1334310621023178,0.0,0.1404711902141571,0.1482911854982376,0.4572922340731599,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.2627977468073368,0.28132326900959015,0.05201586335897446,0.0,0.08018786460161209,0.13336429372429848,0.10413305170978823,0.0,0.0,0.11857610405422747,0.109616469591856,0.05576050654053688,0.0,0.05869047623127699,0.06477053463459015,0.05667217137383163,0.125,0.375,0.06887150928378105,0.078457772731781,-0.06763899326324463,0.125,-0.054554283618927,-0.011140197515487671,0.06965921667709515,0.0625,0.1875,0.11593159554260118,0.10953437430518015,-0.003106611115591867,0.0625,0.030778367604528154,0.045941378389086046,0.055937825565296063,0.125,0.375,0.07468780502676964,0.0746576189994812,-0.08835232257843018,0.125,-0.03219710290431976,0.007635772228240967,0.06497707253766705,16,0.0,0.0,2.427599348127842,2.3353289365768433,1.266016960144043,0.0,1.3209644258022308,1.4688973426818848,0.7533201194019625,10.0,0.8125,0.8125,-1.208372974768281,-1.3544297218322754,-5.506293773651123,0.8125,-4.138264894485474,-3.513902187347412,2.252064177733581,5.0
0.0,0.0,0.8577798187034205,0.8496899669989944,0.7845398150384426,0.0,0.7895143069326878,0.7964195236563683,0.06589764066534494,0.125,0.125,0.14222018129657954,0.15031003300100565,-0.008974306285381317,0.0625,-0.0020420867949724197,0.047014329582452774,0.06589764066534494,1.0,0.0,0.0,0.6170817902311683,0.3716713786125183,0.062257133424282074,0.0,0.08622737601399422,0.12162579968571663,0.6385475401303402,unseen_speaker_unseen_utterance_unseen_channel,0.0625,0.0625,0.24320723029086366,0.25564801692962646,-0.0047295792028307915,0.0625,0.04420921788550913,0.06589910201728344,0.1256506963675603,0.0,0.1875,0.09956874838098884,0.09612017124891281,0.03920435532927513,0.0,0.04286629427224398,0.044944630935788155,0.039076714438365114,0.3125,0.4375,0.0645601823925972,0.06386512517929077,-0.047853708267211914,0.1875,-0.043775320053100586,-0.028818190097808838,0.06849221990907406,0.125,0.125,0.0964421129652432,0.11901630674089705,-0.04874772684914725,0.125,-0.016388311982154846,0.024074290479932512,0.060208137423618774,0.4375,0.5,0.05007023923099041,0.05266676843166351,-0.06992584466934204,0.1875,-0.055659666657447815,-0.025472775101661682,0.06254311361661517,16,0.0,0.0,2.603377044200897,2.4462838172912598,1.4406055212020874,0.0,1.480197250843048,1.6373993158340454,0.8158224648614859,10.0,0.75,0.75,-2.776255313307047,-3.177632451057434,-6.701032638549805,0.75,-6.469648838043213,-5.950702667236328,2.6099718440642,5.0
0.0,0.0,0.7044998257188126,0.69888985902071,0.6137500405311584,0.0,0.6178941540420055,0.6344739217311144,0.04984433886992719,0.0,0.0,0.29550017428118736,0.30111014097929,0.19416599348187447,0.0,0.22583904583007097,0.23697532713413239,0.04984433886992719,0.25,0.9375,1.0,0.00852530388510786,0.006818915251642466,0.002414375077933073,0.0,0.0028182074893265963,0.003689416917040944,0.006845472444099244,seen_utterance_unseen_channel,0.0,0.0,0.4228904191404581,0.42486126720905304,0.3188929557800293,0.0,0.3249656781554222,0.34161482751369476,0.06536959766162496,0.0,0.0,0.16677387012168765,0.1667335256934166,0.11703736335039139,0.0,0.11766212247312069,0.12415274232625961,0.03937438109776752,0.0,0.0,0.18207722529768944,0.18026036024093628,0.10110831260681152,0.0,0.10450635850429535,0.11620223522186279,0.05871751004241452,0.0,0.0,0.23632565247161047,0.23953778616019658,0.12829719270978654,0.0,0.1649769118853978,0.18595914329801289,0.048528786895119636,0.0,0.0,0.16840003244578838,0.151569202542305,0.1066482663154602,0.0,0.10715323686599731,0.11427721381187439,0.047926372205562486,16,0.0,0.0,0.38687776308506727,0.391807958483696,0.24843265116214752,0.0,0.26517657563090324,0.28228969871997833,0.0786647353201013,-10.0,0.125,0.125,4.1763612665236,3.9471209049224854,-3.118065595626831,0.125,-1.274063840508461,0.599653035402298,3.164884417043745,10.0
0.0,0.0,0.7460144506767392,0.7409967612475157,0.6935647204518318,0.0,0.7008241163566709,0.7033629128709435,0.039515803715310105,0.0,0.0,0.2539855493232608,0.2590032387524843,0.18805575370788574,0.0,0.19343661982566118,0.1991155445575714,0.039515803715310105,0.25,0.875,1.0,0.010596520645776764,0.007196437334641814,0.0027799836825579405,0.0,0.0030543135944753885,0.003280047560110688,0.008159529051246051,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.3718181662261486,0.36326994001865387,0.31613612174987793,0.0,0.32687459141016006,0.33368830382823944,0.04425899304095258,0.0,0.0,0.16753052733838558,0.15582294762134552,0.11383700370788574,0.0,0.12389149889349937,0.1334153264760971,0.04522075929830842,0.0,0.0,0.1382843479514122,0.12910374999046326,0.09386676549911499,0.0,0.10270531475543976,0.1078917384147644,0.036819681493282574,0.0,0.0,0.19125564848738058,0.19580874698502676,0.11225131579807826,0.0,0.12442717169012343,0.1306781215327127,0.040031153695589995,0.0,0.0,0.14098462834954262,0.12992483377456665,0.10173031687736511,0.0,0.10465312004089355,0.10830196738243103,0.032994111330169454,16,0.0,0.0,0.3926613638177514,0.357924684882164,0.21637305617332458,0.0,0.23692164942622185,0.2589096501469612,0.120369734221037,-10.0,0.1875,0.1875,3.7357753068208694,3.750375270843506,-5.112666130065918,0.1875,-1.948978915810585,-0.5337904691696167,3.7305085499932744,10.0
0.0,0.0,0.7466337251244113,0.747737554833293,0.7108068484812975,0.0,0.7146367733366787,0.7184729855507612,0.02051415054261596,0.0,0.0,0.2533662748755887,0.25226244516670704,0.21331048011779785,0.0,0.21785586886107922,0.2284372951835394,0.02051415054261596,0.25,1.0,1.0,0.006814017258875538,0.006362345535308123,0.0019355131080374122,0.0,0.0025624177360441536,0.0027783586410805583,0.003960173925778059,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.3492493936792016,0.3536417633295059,0.19954286515712738,0.0,0.2470787726342678,0.268600270152092,0.06276034334952076,0.0,0.0625,0.14169315691106021,0.15157844871282578,0.03585963323712349,0.0,0.07119705807417631,0.08968517929315567,0.04059415143687409,0.0,0.0625,0.12496479973196983,0.12341907620429993,0.03965944051742554,0.0,0.05765339732170105,0.06876873970031738,0.04138406769939067,0.0,0.0,0.19008533550160273,0.19826297249112812,0.1443760735648019,0.0,0.15648178330489565,0.16221000467027935,0.023018306150779114,0.0,0.0,0.13040357641875744,0.13828542828559875,0.06946375966072083,0.0,0.07059670239686966,0.07965013384819031,0.03370571028181228,16,0.0,0.0,0.3647959642112255,0.3313940018415451,0.27355799078941345,0.0,0.275006964802742,0.281807079911232,0.08938133325636058,-10.0,0.0625,0.0625,2.793637353926897,2.5241217613220215,-2.011540174484253,0.0625,-0.16622941195964813,0.8457376062870026,2.2103116396131033,10.0
