cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,target_power,zero_normalized_mse
0.8615244925022125,True,same_speaker_unseen_utterance_unseen_channel,0,0.25779619812965393,0.25619927048683167,0.8615182340145111,0.7842470854520798,3.218277633190155,0.03612460196018219,9.836890697479248,3.136173725128174,0.7422038018703461,12.534753203392029,1.0
0.6579988189041615,True,same_speaker_unseen_utterance_unseen_channel,1,0.5593502186238766,0.5466248989105225,0.657986506819725,0.4540368281304836,1.1939172595739365,0.002434805501252413,1.0214577838778496,1.0106689929962158,0.44064978137612343,2.1837127953767776,1.0
0.5796204283833504,True,same_speaker_unseen_utterance_unseen_channel,2,0.6603958532214165,0.6576160788536072,0.5795858949422836,0.3465619347989559,0.8761107325553894,0.004030341748148203,0.46509574353694916,0.6819674372673035,0.3396041467785835,1.3321861624717712,1.0
0.5123305097222328,True,same_speaker_unseen_utterance_unseen_channel,3,0.736415408551693,0.7358219027519226,0.512319166213274,0.2861991208046675,0.75773636251688,0.00331670930609107,0.2932219076901674,0.5414895415306091,0.26358459144830704,1.0292354598641396,1.0
0.46181368455290794,True,same_speaker_unseen_utterance_unseen_channel,4,0.786846324801445,0.786336362361908,0.46178923547267914,0.24579593911767006,0.6373338103294373,0.0019917150493711233,0.19826137833297253,0.4452610909938812,0.213153675198555,0.8094110637903214,1.0
0.42896485328674316,True,same_speaker_unseen_utterance_unseen_channel,5,0.8184792771935463,0.8164722323417664,0.42893174290657043,0.23142347857356071,0.5544542707502842,0.001834912458434701,0.15573413111269474,0.3946273922920227,0.1815207228064537,0.676907554268837,1.0
0.4331979937851429,True,same_speaker_unseen_utterance_unseen_channel,6,0.8119235783815384,0.8115219473838806,0.43317369744181633,0.20856354758143425,0.4679664224386215,-0.0010122236562892795,0.1201435225084424,0.3466157913208008,0.1880764216184616,0.5762948170304298,1.0
0.3970872648060322,True,same_speaker_unseen_utterance_unseen_channel,7,0.8425005972385406,0.8423862457275391,0.3970956727862358,0.18802898190915585,0.4250245951116085,0.00131693494040519,0.09412502031773329,0.306795209646225,0.15749940276145935,0.5038060806691647,1.0
0.8683564588427544,True,seen_utterance_unseen_channel,0,0.24443680979311466,0.24460530281066895,0.8683283403515816,0.767816424369812,3.010559067130089,0.03141355887055397,9.436688661575317,3.07175874710083,0.7555631902068853,12.305654048919678,1.0
0.6243758052587509,True,seen_utterance_unseen_channel,1,0.6051114238798618,0.5981712341308594,0.6243610680103302,0.39817074686288834,1.2224146947264671,-0.0026945711579173803,0.8216709531843662,0.906456708908081,0.39488857612013817,2.0435864329338074,1.0
0.6076983399689198,True,seen_utterance_unseen_channel,2,0.627039298415184,0.6345175504684448,0.6076776199042797,0.364326823502779,0.8710827901959419,0.0012579439207911491,0.4888145923614502,0.6991516351699829,0.372960701584816,1.3726950734853745,1.0
0.5353097021579742,True,seen_utterance_unseen_channel,3,0.7124775648117065,0.7101766467094421,0.535329345613718,0.28380382992327213,0.6989993900060654,0.0031342441216111183,0.28017597645521164,0.5293072462081909,0.28752243518829346,0.9842292293906212,1.0
0.5141952820122242,True,seen_utterance_unseen_channel,4,0.7320857644081116,0.738337516784668,0.5141951031982899,0.2504341136664152,0.5864432938396931,0.0014343097573146224,0.195595171302557,0.44225913286209106,0.2679142355918884,0.7940265238285065,1.0
0.4864981807768345,True,seen_utterance_unseen_channel,5,0.7614902779459953,0.7651511430740356,0.486494991928339,0.24092668667435646,0.5227126888930798,0.0019369882065802813,0.16178482957184315,0.4022201597690582,0.23850972205400467,0.6831459142267704,1.0
0.470505528151989,True,seen_utterance_unseen_channel,6,0.7773639485239983,0.7776255011558533,0.47047534584999084,0.219429649412632,0.44338054209947586,0.001781004131771624,0.12440508976578712,0.35270655155181885,0.22263605147600174,0.570157777518034,1.0
0.47172263637185097,True,seen_utterance_unseen_channel,7,0.7732822522521019,0.7756428718566895,0.47170788794755936,0.21528993360698223,0.38409358635544777,0.0011490915203467011,0.10550037678331137,0.32480618357658386,0.2267177477478981,0.4951012209057808,1.0
0.8370290324091911,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.2998916357755661,0.2990433871746063,0.8369923084974289,0.7400000989437103,3.7123667299747467,0.04921606555581093,9.169695973396301,3.0277504920959473,0.7001083642244339,12.392269253730774,1.0
0.603691041469574,True,unseen_speaker_unseen_utterance_unseen_channel,1,0.6310266852378845,0.6277069449424744,0.6036707833409309,0.40337222442030907,1.4197751730680466,0.0039503793232142925,0.9127025678753853,0.9553465247154236,0.3689733147621155,2.2595212757587433,1.0
0.5197571739554405,True,unseen_speaker_unseen_utterance_unseen_channel,2,0.7305182367563248,0.7285296320915222,0.5197657123208046,0.310356792062521,1.1091090887784958,0.0010762708261609077,0.47205573320388794,0.6870622038841248,0.26948176324367523,1.5196428149938583,1.0
0.48004019260406494,True,unseen_speaker_unseen_utterance_unseen_channel,3,0.7700884789228439,0.7694873809814453,0.48004773259162903,0.27392086014151573,0.8912362977862358,0.004100963938981295,0.3140042833983898,0.5603458881378174,0.22991152107715607,1.1556793302297592,1.0
0.46197935193777084,True,unseen_speaker_unseen_utterance_unseen_channel,4,0.786357618868351,0.7849518060684204,0.46198974922299385,0.24276872724294662,0.6922978833317757,0.0015204837545752525,0.21419643983244896,0.462811142206192,0.21364238113164902,0.8809954449534416,1.0
0.42085300758481026,True,unseen_speaker_unseen_utterance_unseen_channel,5,0.8225260972976685,0.8227975964546204,0.4208642914891243,0.20291097089648247,0.6240677013993263,0.0011149895144626498,0.15298943873494864,0.3911370635032654,0.17747390270233154,0.7577285766601562,1.0
