architecture,cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset,target_power,zero_normalized_mse
g0_exposure_normalized_v1,0.10848797298967838,True,seen_utterance_unseen_channel,7,0.9915322214365005,0.9879502654075623,0.10848878230899572,0.027144323335960507,0.49058882519602776,2.4515016775694676e-05,0.013308278750628233,0.11536151170730591,0.00846777856349945,subset_16,0.4951012209057808,1.0
g0_exposure_normalized_v1,0.16233541630208492,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.9885858967900276,0.9737437963485718,0.16230852529406548,0.0016130175936268643,12.251092791557312,0.000488187070004642,0.01994688529521227,0.14123259484767914,0.011414103209972382,subset_16,12.392269253730774,1.0
g0_exposure_normalized_v1,0.007590697525301948,True,unseen_speaker_unseen_utterance_unseen_channel,1,1.0059118419885635,0.9999405145645142,0.007588841835968196,0.007207071292214096,2.272814780473709,-0.00021138388547115028,0.016251409077085555,0.12748083472251892,-0.005911841988563538,subset_16,2.2595212757587433,1.0
g0_exposure_normalized_v1,0.006441445439122617,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.008870854973793,0.9999568462371826,0.006435580115066841,0.01017654174938798,1.5330525785684586,0.00017368454427924007,0.015425071236677468,0.1241975948214531,-0.00887085497379303,subset_16,1.5196428149938583,1.0
g0_exposure_normalized_v1,0.0003619411406816653,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0129401832818985,0.9999998211860657,0.00038760956795158563,0.013010395225137472,1.1704549342393875,-0.0006659363280050457,0.01487305574119091,0.1219533234834671,-0.012940183281898499,subset_16,1.1556793302297592,1.0
g0_exposure_normalized_v1,0.005248169160040561,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.0151387155056,0.9999734163284302,0.005253543866274413,0.016433760174550116,0.8942376971244812,-0.000375203846488148,0.01440199266653508,0.12000772356987,-0.015138715505599976,subset_16,0.8809954449534416,1.0
g0_exposure_normalized_v1,0.002445299323881045,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0179879367351532,0.999993622303009,0.0024436770763713866,0.01874219113960862,0.7713298723101616,6.66193081997335e-05,0.014124573091976345,0.1188468262553215,-0.017987936735153198,subset_16,0.7577285766601562,1.0
g0_exposure_normalized_v1,0.000427398132160306,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.0215119272470474,0.9999997019767761,0.00042877509258687496,0.02166411350481212,0.6514980718493462,0.0010194116039201617,0.013772279839031398,0.11735092848539352,-0.021511927247047424,subset_16,0.6378127038478851,1.0
g0_exposure_normalized_v1,0.0011934385875065345,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.0239973664283752,0.9999984502792358,0.0011927023915632162,0.024381193099543452,0.560851626098156,-4.4486820115707815e-05,0.013299213256686926,0.11532220244407654,-0.023997366428375244,subset_16,0.5477624796330929,1.0
g0_exposure_normalized_v1,0.38381534442305565,True,same_speaker_unseen_utterance_unseen_channel,0,0.9391316920518875,0.852886974811554,0.38378093391656876,0.008056495396886021,11.773095607757568,0.006361115258187056,0.1008569160476327,0.3175160884857178,0.06086830794811249,subset_64,12.534753203392029,1.0
g0_exposure_normalized_v1,0.02636999194510281,True,same_speaker_unseen_utterance_unseen_channel,1,1.0031021237373352,0.9992257952690125,0.026373693835921586,0.007461455825250596,2.189173072576523,0.00013540823420044035,0.015794815844856203,0.12567736208438873,-0.003102123737335205,subset_64,2.1837127953767776,1.0
g0_exposure_normalized_v1,0.015495863975957036,True,same_speaker_unseen_utterance_unseen_channel,2,1.006123200058937,0.9997697472572327,0.015508858807152137,0.009123593103140593,1.3403716385364532,-0.0002943013096228242,0.012027042102999985,0.10966746509075165,-0.006123200058937073,subset_64,1.3321861624717712,1.0
g0_exposure_normalized_v1,0.00985198768103146,True,same_speaker_unseen_utterance_unseen_channel,3,1.0079148709774017,0.9999061822891235,0.009861876565992134,0.00991501018870622,1.0373065397143364,0.00044198831892572343,0.010040610446594656,0.10020187497138977,-0.007914870977401733,subset_64,1.0292354598641396,1.0
g0_exposure_normalized_v1,0.015928376145893708,True,same_speaker_unseen_utterance_unseen_channel,4,1.0075578689575195,0.9997460842132568,0.01593334091012366,0.010874711908400059,0.8154685124754906,7.514517346862704e-05,0.008738036383874714,0.09347743541002274,-0.007557868957519531,subset_64,0.8094110637903214,1.0
g0_exposure_normalized_v1,0.007580073375720531,True,same_speaker_unseen_utterance_unseen_channel,5,1.0101292878389359,0.9999386072158813,0.007581896643387154,0.011719737784005702,0.6836389824748039,0.00043857700075022876,0.00787613558350131,0.08874651044607162,-0.010129287838935852,subset_64,0.676907554268837,1.0
g0_exposure_normalized_v1,0.014259402349125594,True,same_speaker_unseen_utterance_unseen_channel,6,1.00885708630085,0.9997863173484802,0.014282347576227039,0.011885448242537677,0.5812870115041733,0.0005928172613494098,0.006825361924711615,0.08261362463235855,-0.008857086300849915,subset_64,0.5762948170304298,1.0
g0_exposure_normalized_v1,0.010007306847910513,True,same_speaker_unseen_utterance_unseen_channel,7,1.010050043463707,0.9999017119407654,0.010009420180722373,0.012281390256248415,0.5088614858686924,0.0006800558185204864,0.0061603247886523604,0.07848478853702545,-0.01005004346370697,subset_64,0.5038060806691647,1.0
g0_exposure_normalized_v1,0.41374360397458076,True,seen_utterance_unseen_channel,0,0.92949078977108,0.8294945955276489,0.41366320103406906,0.009285899577662349,11.44302213191986,0.006857342552393675,0.11354038771241903,0.33688777685165405,0.07050921022891998,subset_64,12.305654048919678,1.0
g0_exposure_normalized_v1,0.13064044807106256,True,seen_utterance_unseen_channel,1,0.9844646453857422,0.9829952120780945,0.1306475941091776,0.008921844826545566,2.011817127466202,0.00013691898493561894,0.01737489248625934,0.13181379437446594,0.015535354614257812,subset_64,2.0435864329338074,1.0
g0_exposure_normalized_v1,0.12097214814275503,True,seen_utterance_unseen_channel,2,0.9862445443868637,0.9851744771003723,0.12098220828920603,0.010132876108400524,1.3531094118952751,-0.00034230962046422064,0.013222802430391312,0.11498993635177612,0.013755455613136292,subset_64,1.3726950734853745,1.0
g0_exposure_normalized_v1,0.10616576671600342,True,seen_utterance_unseen_channel,3,0.9891275614500046,0.988535463809967,0.10617591626942158,0.011646059341728687,0.9729469493031502,0.0004905443056486547,0.0110326410504058,0.10503523051738739,0.010872438549995422,subset_64,0.9842292293906212,1.0
g0_exposure_normalized_v1,0.11435520648956299,True,seen_utterance_unseen_channel,4,0.9872329607605934,0.9868047833442688,0.11435676272958517,0.012515773996710777,0.7835678309202194,0.00010535448382142931,0.009613336878828704,0.09804756939411163,0.012767039239406586,subset_64,0.7940265238285065,1.0
