aggregate_layer_nmse,clean_si_sdr_db,clean_stft_l1,clean_waveform_snr_db,delta_si_sdr_db,delta_waveform_snr_db,si_sdr_db,stft_l1,stft_ratio,summed_latent_correlation,summed_latent_nmse,summed_latent_power_ratio,summed_latent_snr_db,utterance_id,waveform_snr_db
0.1793491244316101,4.904565334320068,0.024941742420196533,5.88260555267334,-0.24761056900024414,-0.7881898880004883,4.656954765319824,0.030201714485883713,1.2108903210157413,0.9411590099334717,0.1153964102268219,0.9533745646476746,9.378077507019043,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2803/161169/2803-161169-0002.flac,5.094415664672852
0.145873561501503,8.774130821228027,0.03498883917927742,8.690690994262695,-1.6076350212097168,-1.3532214164733887,7.1664958000183105,0.03688344359397888,1.0541488217140844,0.9584732055664062,0.08143778890371323,0.9387370944023132,10.891741752624512,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0010.flac,7.337469577789307
0.16190096735954285,7.554407119750977,0.04438517615199089,8.052536964416504,-0.7187552452087402,-0.5749654769897461,6.835651874542236,0.044484272599220276,1.0022326473796126,0.954667866230011,0.08857937157154083,0.928635835647583,10.526674270629883,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0000.flac,7.477571487426758
0.19640573859214783,0.645006000995636,0.10651855170726776,2.4885525703430176,0.32430654764175415,0.23596906661987305,0.9693125486373901,0.11008848249912262,1.033514638855264,0.9375995993614197,0.12133632600307465,0.9195318222045898,9.160091400146484,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0017.flac,2.7245216369628906
0.20542576909065247,-2.7938241958618164,0.07719225436449051,0.8265700340270996,-0.2588968276977539,0.043261170387268066,-3.0527210235595703,0.07979730516672134,1.033747567339207,0.9467347860336304,0.10384589433670044,0.9197598099708557,9.83610725402832,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0020.flac,0.8698312044143677
0.18437053263187408,0.9273696541786194,0.07298006117343903,3.2668187618255615,-0.4704846739768982,-0.306210994720459,0.4568849802017212,0.07548753172159195,1.034358296058342,0.9477785229682922,0.10172996670007706,0.8878191709518433,9.92551040649414,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0009.flac,2.9606077671051025
0.18102732300758362,1.723169207572937,0.11013992130756378,3.6148550510406494,0.47880852222442627,0.38542771339416504,2.2019777297973633,0.11198507249355316,1.016752791940325,0.9519681334495544,0.09391851723194122,0.9337670803070068,10.272488594055176,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0018.flac,4.0002827644348145
0.1812497079372406,1.5098296403884888,0.07258200645446777,3.3949553966522217,-0.7643889784812927,-0.5317041873931885,0.745440661907196,0.07239749282598495,0.9974578599091419,0.9539035558700562,0.09036044031381607,0.9429660439491272,10.440217018127441,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0005.flac,2.863251209259033
0.21162299811840057,1.0146151781082153,0.06968022882938385,2.671003818511963,-4.694054961204529,-2.293267101049423,-3.6794397830963135,0.0920158326625824,1.3205443525148086,0.9353047013282776,0.1251799613237381,0.8618056178092957,9.024652481079102,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0016.flac,0.3777367174625397
0.20237237215042114,-7.824895858764648,0.023656010627746582,-0.14770402014255524,-1.224562644958496,-0.5675756186246872,-9.049458503723145,0.024791892617940903,1.0480166334074108,0.9416761994361877,0.11378764361143112,0.9324235916137695,9.43904972076416,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0034.flac,-0.7152796387672424
0.2247033417224884,0.7331020832061768,0.09197250008583069,2.945775032043457,0.09234130382537842,0.19425511360168457,0.8254433870315552,0.09344354271888733,1.0159943747498854,0.9433401823043823,0.11010676622390747,0.8963273167610168,9.581860542297363,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0013.flac,3.1400301456451416
