aggregate_layer_nmse,awgn_power,channel_estimation_nmse,channel_hash,condition,delta_si_sdr_db,delta_waveform_snr_db,equalized_symbol_correlation,equalized_symbol_nmse,h_power_below_0_01_fraction,h_power_below_0_1_fraction,h_power_p05,h_power_p10,mean_h_power,median_h_power,minimum_h_power,noise_hash,nominal_snr_db,oracle_empirical_minus_theory_db,per_layer_nmse,pilot_evm,pilot_mask_hash,post_eq_sinr_empirical_db,post_eq_sinr_empirical_linear,post_eq_sinr_oracle_theory_db,post_eq_sinr_oracle_theory_linear,realization,resource_mapping_hash,seed,si_sdr_db,stft_ratio,summed_latent_nmse,summed_latent_snr_db,transmit_symbol_power,transmitted_symbol_hash,utterance_id,utterance_index,waveform_snr_db
0.4335843622684479,0.32055237889289856,0.0,c5ae82d927023b8aaafe5bd8255756c4414e064524b1f3f311e6f3ac5e3f7973,awgn_identity,1.6529521942138672,1.1509718894958496,0.8687545657157898,0.3184082806110382,0.0,0.0,1.0,1.0,1.0,1.0,1.0,149a25a6eafa6f218899f33117e9991a73b90e0010177ec39e2e61e7762d7336,5.0,-0.029843807220458984,"[0.19608311355113983,0.3698846399784088,0.42869850993156433,0.4290878474712372,0.49098870158195496,0.5175171494483948,0.5656953454017639,0.47071966528892517]",0.5938968062400818,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,4.970156192779541,3.1406216621398926,5.0,3.1622776985168457,0,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1883077054,-1.42653489112854,1.363243533345726,0.22344787418842316,6.508238315582275,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,2.2287189960479736
0.42477327585220337,0.3073570132255554,0.0,f72e1b9edac936b7a4688ee73855bb149f98400cab10080886c5bfbff76dd610,awgn_identity,-0.1456317901611328,0.17099809646606445,0.8767086267471313,0.30441316962242126,0.0,0.0,1.0,1.0,1.0,1.0,1.0,f65f8e43f5cf4a165052d6cc880385dcceee1204c16d81695a3c042540b1d308,5.0,0.16536521911621094,"[0.20573130249977112,0.3462229073047638,0.4054848849773407,0.43074312806129456,0.5145686864852905,0.43765777349472046,0.5633078217506409,0.49446985125541687]",0.592887282371521,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,5.165365219116211,3.2850089073181152,5.0,3.1622776985168457,1,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,2034036466,-3.22511887550354,1.259020829534834,0.21710994839668274,6.63320255279541,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,1.2487452030181885
0.27238667011260986,0.10362151265144348,0.0,b372f7a44534e69c585bfd555d6834ef398cf6da26a67652d57bd1cc748928a7,awgn_identity,-1.084690809249878,-0.2748461961746216,0.9528070688247681,0.10366366803646088,0.0,0.0,1.0,1.0,1.0,1.0,1.0,a72a718c2280cf6eb47f431f900ca1a366419ac7d436fac1c292b88ad6a03e87,10.0,-0.1562643051147461,"[0.18913771212100983,0.24880822002887726,0.268628865480423,0.23221974074840546,0.3401395082473755,0.25328969955444336,0.3394153416156769,0.3074544370174408]",0.3209194242954254,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,9.843734741210938,9.646581649780273,9.999999046325684,9.999999046325684,0,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1529617810,-4.164177894592285,1.213947416297903,0.1639222502708435,7.853620529174805,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,0.8029009103775024
0.27353590726852417,0.10430201888084412,0.0,ec642456addbef85d13b64e75e223bb4651944b87cc19e52003d4e93e3c76f12,awgn_identity,0.4038701057434082,0.27044546604156494,0.9517050385475159,0.10430534183979034,0.0,0.0,1.0,1.0,1.0,1.0,1.0,00120abc5ff88ed8144abcb83b0fd28afcfa7d4ad39cdf48ef735bb99a3e0c1b,10.0,-0.18306446075439453,"[0.19155454635620117,0.24917475879192352,0.2730487883090973,0.21529322862625122,0.3428437113761902,0.2709558308124542,0.33791491389274597,0.3075013756752014]",0.32288095355033875,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,9.816934585571289,9.587236404418945,9.999999046325684,9.999999046325684,1,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1223476395,-2.675616979598999,1.1961738050737853,0.16637364029884338,7.789154529571533,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,1.348192572593689
0.23115691542625427,0.03068644553422928,0.0,f93daa99714f3a248ae13d05354060f1b9fa6eb9ac965f96148230f2e481cb4d,awgn_identity,2.0962107181549072,1.0588090419769287,0.9849216938018799,0.03064992092549801,0.0,0.0,1.0,1.0,1.0,1.0,1.0,557f4c8dca1fd27f3892bf771f34ec7800a153265a3a853c36e3606c44304b53,15.0,0.13570690155029297,"[0.1774749606847763,0.20609238743782043,0.2248448133468628,0.1686452478170395,0.30183008313179016,0.22477440536022186,0.28029492497444153,0.2652985453605652]",0.17673243582248688,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,15.135706901550293,32.62651062011719,15.0,31.622777938842773,0,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,119278063,-0.9832763671875,1.0764166991828104,0.1424562931060791,8.463183403015137,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,2.1365561485290527
0.23131395876407623,0.031174516305327415,0.0,23e4d1aa0d0a07807de8ed12084339b1ba5ead4c7acdf3982ea9e16350e77516,awgn_identity,0.20385241508483887,0.1115882396697998,0.9846199750900269,0.03119390644133091,0.0,0.0,1.0,1.0,1.0,1.0,1.0,193762e8bf84d3851cfc35bae551b66b6e401a2d9e91217277cc3cb4ba08d79b,15.0,0.05930328369140625,"[0.1773998737335205,0.20576436817646027,0.22096683084964752,0.17307719588279724,0.3022036552429199,0.2254159152507782,0.2790811061859131,0.2666027843952179]",0.17573773860931396,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,15.059303283691406,32.05754470825195,15.0,31.622777938842773,1,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1239132876,-2.8756346702575684,1.075770137688299,0.14162643253803253,8.488556861877441,0.9999999403953552,dd207ea90c2e34e9fdd8e0cc7a35f67a13887d898ad8461bc88a2ad776853afc,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0003.flac,0,1.1893353462219238
0.4280679225921631,0.30808520317077637,0.0,f605e3198fd312994fcf44c2dd7d03e82716489193e159b2313837f03cc3f267,awgn_identity,-4.05228328704834,-2.987637996673584,0.8697006106376648,0.3118811249732971,0.0,0.0,1.0,1.0,1.0,1.0,1.0,dd7b6f298852554e17d8924ac6995802ff76e257ab1b9eb395c83641414e984b,5.0,0.06010913848876953,"[0.16655118763446808,0.32356488704681396,0.46832188963890076,0.4599664807319641,0.4287874698638916,0.516880452632904,0.49925801157951355,0.5612131357192993]",0.501144289970398,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,5.0601091384887695,3.2063498497009277,5.0,3.1622776985168457,0,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,648303661,3.3565235137939453,1.3609333038709173,0.212892547249794,6.718395233154297,1.0,34af8f299ac8c282424f79bb61e50db124597ff25a85d01f8031c8d9e5dc4ef0,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170145/1462-170145-0020.flac,1,5.001776218414307
0.4286503493785858,0.31241703033447266,0.0,09da0cb2d47a077d913b15860cd0d4a63b5131375310b4dcbc5976dadbd74e98,awgn_identity,-6.08882200717926,-4.277285099029541,0.8722756505012512,0.31027358770370483,0.0,0.0,1.0,1.0,1.0,1.0,1.0,d83fca26d58f631f93aa11278ffac00a5da095d5bb02e5ea3fdc986ce0e73bda,5.0,0.08255195617675781,"[0.17933964729309082,0.37737876176834106,0.5231569409370422,0.42879384756088257,0.42156195640563965,0.5081754922866821,0.4922367036342621,0.49855971336364746]",0.5869996547698975,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,5.082551956176758,3.2229621410369873,5.0,3.1622776985168457,1,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1926181049,1.319984793663025,1.4665864634227612,0.23059342801570892,6.371531009674072,1.0,34af8f299ac8c282424f79bb61e50db124597ff25a85d01f8031c8d9e5dc4ef0,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170145/1462-170145-0020.flac,1,3.7121291160583496
0.25574105978012085,0.09738563001155853,0.0,c615fe717bdacfc7ad04f04a8dcafb534a1a268a01fa069e945f962525a409eb,awgn_identity,-1.498401165008545,-1.1448249816894531,0.9541521072387695,0.0985046848654747,0.0,0.0,1.0,1.0,1.0,1.0,1.0,36f4dab22b67d8f5a27ca63db644a6481a9f45f121d65b975a0eae0b679af193,10.0,0.06543254852294922,"[0.1521180123090744,0.2352917492389679,0.3373636305332184,0.19362202286720276,0.2166229635477066,0.3385293483734131,0.27862855792045593,0.29375219345092773]",0.2839009463787079,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,10.065431594848633,10.151801109313965,9.999999046325684,9.999999046325684,0,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,662369188,5.91040563583374,1.0575885012398767,0.15614522993564606,8.064712524414062,1.0,34af8f299ac8c282424f79bb61e50db124597ff25a85d01f8031c8d9e5dc4ef0,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170145/1462-170145-0020.flac,1,6.8445892333984375
0.2587105333805084,0.10196353495121002,0.0,da499715f635e102c372595b0cd6f91046eb4c009965ff36c26d0fe6e47c5834,awgn_identity,-1.5912437438964844,-1.1665725708007812,0.9525612592697144,0.10261477530002594,0.0,0.0,1.0,1.0,1.0,1.0,1.0,206cd0a798bedeb2900dc3de8c5c41d477a12e3c5dc22460b2576baa4215a26b,10.0,-0.11209774017333984,"[0.15137110650539398,0.22887933254241943,0.3264346420764923,0.19749093055725098,0.2159382849931717,0.34577837586402893,0.3045300841331482,0.29926154017448425]",0.3036361038684845,11dfe94c8491db35a82df2d1e035b5a7f425dd3133825ee829bcc106a4072bda,9.887901306152344,9.745184898376465,9.999999046325684,9.999999046325684,1,8ff2e6876607565e3f3ef005dd84fec04f8a6358f3a1ab7d066198109030c106,1955694594,5.817563056945801,1.1202024063736602,0.15457609295845032,8.108576774597168,1.0,34af8f299ac8c282424f79bb61e50db124597ff25a85d01f8031c8d9e5dc4ef0,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170145/1462-170145-0020.flac,1,6.822841644287109
